Wavelength (µm) raw,Microcline hs108.13749 raw,Wavelength (µm) bin avg,Microcline hs108.13749 bin avg,Wavelength (µm) cubic spline of bin avg,Microcline hs108.13749 cubic spline of bin avg
3.04592,0.406987,,,,
3.04771,0.408063,,,,
3.0495,0.408958,,,,
3.0513,0.409944,,,,
3.05309,0.411199,,,,
3.05489,0.412094,,,,
3.05669,0.41308,,,,
3.0585,0.414155,,,,
3.0603,0.415231,,,,
3.06211,0.416306,,,,
3.06392,0.417381,,,,
3.06573,0.418547,,,,
3.06755,0.419532,,,,
3.06936,0.420518,,,,
3.07118,0.421772,,,,
3.073,0.422847,,,,
3.07482,0.423832,,,,
3.07665,0.425087,,,,
3.07848,0.426342,,,,
3.0803,0.427597,,,,
3.08214,0.428941,,,,
3.08397,0.430284,,,,
3.0858,0.43145,,,,
3.08764,0.432883,,,,
3.08948,0.434316,,,,
3.09133,0.43575,,,,
3.09317,0.436915,,,,
3.09502,0.438349,,,,
3.09687,0.439783,,,,
3.09872,0.441217,,,,
3.10057,0.442919,,,,
3.10243,0.444711,,,,
3.10428,0.446234,,,,
3.10614,0.447936,,,,
3.10801,0.449728,,,,
3.10987,0.451431,,,,
3.11174,0.453403,,,,
3.11361,0.455195,,,,
3.11548,0.456808,,,,
3.11735,0.458779,,,,
3.11923,0.460481,,,,
3.1211,0.462363,,,,
3.12298,0.464424,,,,
3.12487,0.466396,,,,
3.12675,0.468367,,,,
3.12864,0.470248,,,,
3.13053,0.47231,,,,
3.13242,0.474371,,,,
3.13431,0.476342,,,,
3.13621,0.478402,,,,
3.13811,0.480463,,,,
3.14001,0.482524,,,,
3.14191,0.484496,,,,
3.14382,0.486557,,,,
3.14573,0.488708,,,,
3.14764,0.490857,,,,
3.14955,0.492829,,,,
3.15146,0.49498,,,,
3.15338,0.497219,,,,
3.1553,0.49937,,,,
3.15722,0.501521,,,,
3.15914,0.503582,,,,
3.16107,0.505822,,,,
3.163,0.507703,,,,
3.16493,0.509585,,,,
3.16686,0.511736,,,,
3.1688,0.513886,,,,
3.17074,0.516036,,,,
3.17268,0.518277,,,,
3.17462,0.520338,,,,
3.17657,0.522399,,,,
3.17851,0.524639,,,,
3.18046,0.526969,,,,
3.18241,0.529209,,,,
3.18437,0.531,,,,
3.18633,0.532882,,,,
3.18829,0.534943,,,,
3.19025,0.537094,,,,
3.19221,0.539155,,,,
3.19418,0.541216,,,,
3.19615,0.543098,,,,
3.19812,0.54489,,,,
3.20009,0.54704,,,,
3.20207,0.54937,,,,
3.20405,0.551341,,,,
3.20603,0.553133,,,,
3.20802,0.555015,,,,
3.21,0.556897,,,,
3.21199,0.558868,,,,
3.21398,0.56066,,,,
3.21598,0.562632,,,,
3.21797,0.564782,,,,
3.21997,0.566753,,,,
3.22197,0.568546,,,,
3.22398,0.570517,,,,
3.22598,0.572487,,,,
3.22799,0.574191,,,,
3.23,0.576072,,,,
3.23202,0.578133,,,,
3.23403,0.580105,,,,
3.23605,0.581897,,,,
3.23807,0.583958,,,,
3.2401,0.585839,,,,
3.24212,0.587273,,,,
3.24415,0.588886,,,,
3.24618,0.590857,,,,
3.24822,0.592649,,,,
3.25025,0.594352,,,,
3.25229,0.596144,,,,
3.25433,0.598025,,,,
3.25638,0.599639,,,,
3.25843,0.601161,,,,
3.26047,0.602954,,,,
3.26253,0.604836,,,,
3.26458,0.606628,,,,
3.26664,0.60824,,,,
3.2687,0.609853,,,,
3.27076,0.611645,,,,
3.27282,0.613527,,,,
3.27489,0.61514,,,,
3.27696,0.616574,,,,
3.27903,0.618276,,,,
3.28111,0.620158,,,,
3.28319,0.62186,,,,
3.28527,0.623384,,,,
3.28735,0.624997,,,,
3.28944,0.62652,,,,
3.29153,0.628043,,,,
3.29362,0.629745,,,,
3.29571,0.631359,,,,
3.29781,0.632881,,,,
3.29991,0.634315,,,,
3.30201,0.635839,,,,
3.30411,0.637451,,,,
3.30622,0.639065,,,,
3.30833,0.640499,,,,
3.31044,0.641843,,,,
3.31256,0.643277,,,,
3.31468,0.64471,,,,
3.3168,0.646054,,,,
3.31892,0.647488,,,,
3.32105,0.649011,,,,
3.32317,0.650534,,,,
3.32531,0.651878,,,,
3.32744,0.653312,,,,
3.32958,0.654656,,,,
3.33172,0.656,,,,
3.33386,0.657344,,,,
3.33601,0.658509,,,,
3.33815,0.659943,,,,
3.34031,0.661197,,,,
3.34246,0.662183,,,,
3.34461,0.663169,,,,
3.34677,0.664154,,,,
3.34894,0.665408,,,,
3.3511,0.666574,,,,
3.35327,0.66738,,,,
3.35544,0.668097,,,,
3.35761,0.668813,,,,
3.35979,0.66971,,,,
3.36197,0.670605,,,,
3.36415,0.671681,,,,
3.36633,0.672666,,,,
3.36852,0.673563,,,,
3.37071,0.674458,,,,
3.3729,0.675355,,,,
3.3751,0.67643,,,,
3.3773,0.677506,,,,
3.3795,0.67867,,,,
3.38171,0.679655,,,,
3.38391,0.680731,,,,
3.38612,0.681896,,,,
3.38834,0.683061,,,,
3.39055,0.684225,,,,
3.39277,0.685211,,,,
3.39499,0.685928,,,,
3.39722,0.686466,,,,
3.39945,0.687273,,,,
3.40168,0.688258,,,,
3.40391,0.688885,,,,
3.40615,0.689602,,,,
3.40838,0.690319,,,,
3.41063,0.690856,,,,
3.41287,0.691394,,,,
3.41512,0.69238,,,,
3.41737,0.693187,,,,
3.41963,0.694082,,,,
3.42188,0.694979,,,,
3.42414,0.696233,,,,
3.42641,0.697577,,,,
3.42867,0.698742,,,,
3.43094,0.699638,,,,
3.43322,0.700713,,,,
3.43549,0.701878,,,,
3.43777,0.702774,,,,
3.44005,0.703401,,,,
3.44233,0.703939,,,,
3.44462,0.704835,,,,
3.44691,0.705641,,,,
3.4492,0.706537,,,,
3.4515,0.707702,,,,
3.4538,0.708599,,,,
3.4561,0.709136,,,,
3.45841,0.709763,,,,
3.46072,0.71048,,,,
3.46303,0.711018,,,,
3.46534,0.711287,,,,
3.46766,0.711645,,,,
3.46998,0.712182,,,,
3.47231,0.712631,,,,
3.47463,0.712989,,,,
3.47697,0.713437,,,,
3.4793,0.713885,,,,
3.48164,0.714333,,,,
3.48398,0.71514,,,,
3.48632,0.715677,,,,
3.48866,0.716215,,,,
3.49101,0.716662,,,,
3.49336,0.717111,,,,
3.49572,0.717379,,,,
3.49808,0.717469,,,,
3.50044,0.717918,,,,
3.50281,0.718545,,,,
3.50518,0.719172,,,,
3.50755,0.71962,,,,
3.50992,0.720337,,,,
3.5123,0.721412,,,,
3.51468,0.722308,,,,
3.51707,0.723204,,,,
3.51945,0.7241,,,,
3.52184,0.724817,,,,
3.52424,0.725444,,,,
3.52664,0.726161,,,,
3.52904,0.726968,,,,
3.53144,0.727595,,,,
3.53385,0.728312,,,,
3.53626,0.729028,,,,
3.53867,0.729566,,,,
3.54109,0.730014,,,,
3.54351,0.730552,,,,
3.54593,0.730999,,,,
3.54836,0.731269,,,,
3.55079,0.731716,,,,
3.55322,0.731985,,,,
3.55566,0.732343,,,,
3.5581,0.732523,,,,
3.56055,0.732702,,,,
3.56299,0.732882,,,,
3.56544,0.73333,,,,
3.5679,0.733688,,,,
3.57035,0.734047,,,,
3.57281,0.734225,,,,
3.57528,0.734405,,,,
3.57775,0.734584,,,,
3.58022,0.734764,,,,
3.58269,0.734942,,,,
3.58517,0.735121,,,,
3.58765,0.735301,,,,
3.59014,0.735479,,,,
3.59262,0.735659,,,,
3.59511,0.735659,,,,
3.59761,0.735838,,,,
3.60011,0.736018,,,,
3.60261,0.736108,,,,
3.60511,0.736108,,,,
3.60762,0.736108,,,,
3.61014,0.736196,,,,
3.61265,0.736108,,,,
3.61517,0.736108,,,,
3.61769,0.736286,,,,
3.62022,0.736376,,,,
3.62275,0.736286,,,,
3.62528,0.736196,,,,
3.62782,0.736108,,,,
3.63036,0.736108,,,,
3.6329,0.736108,,,,
3.63545,0.736018,,,,
3.638,0.735659,,,,
3.64056,0.735659,,,,
3.64312,0.735569,,,,
3.64568,0.735479,,,,
3.64824,0.735211,,,,
3.65081,0.734942,,,,
3.65339,0.735032,,,,
3.65596,0.734942,,,,
3.65854,0.734764,,,,
3.66113,0.734674,,,,
3.66371,0.734494,,,,
3.6663,0.734136,,,,
3.6689,0.733777,,,,
3.6715,0.733777,,,,
3.6741,0.733688,,,,
3.67671,0.733509,,,,
3.67931,0.73333,,,,
3.68193,0.73306,,,,
3.68454,0.732792,,,,
3.68716,0.732613,,,,
3.68979,0.732523,,,,
3.69242,0.732523,,,,
3.69505,0.732433,,,,
3.69768,0.732075,,,,
3.70032,0.731716,,,,
3.70297,0.731627,,,,
3.70561,0.731179,,,,
3.70826,0.730821,,,,
3.71092,0.730731,,,,
3.71358,0.730462,,,,
3.71624,0.730104,,,,
3.71891,0.729655,,,,
3.72158,0.729207,,,,
3.72425,0.729028,,,,
3.72693,0.72876,,,,
3.72961,0.728401,,,,
3.73229,0.728043,,,,
3.73498,0.727774,,,,
3.73767,0.727685,,,,
3.74037,0.727505,,,,
3.74307,0.727058,,,,
3.74578,0.726788,,,,
3.74849,0.726609,,,,
3.7512,0.726251,,,,
3.75391,0.726071,,,,
3.75663,0.725982,,,,
3.75936,0.725624,,,,
3.76209,0.725265,,,,
3.76482,0.724727,,,,
3.76755,0.724548,,,,
3.77029,0.72419,,,,
3.77304,0.723742,,,,
3.77578,0.723383,,,,
3.77854,0.723115,,,,
3.78129,0.722846,,,,
3.78405,0.722666,,,,
3.78682,0.722398,,,,
3.78959,0.721861,,,,
3.79236,0.721322,,,,
3.79513,0.721054,,,,
3.79792,0.720695,,,,
3.8007,0.720427,,,,
3.80349,0.720068,,,,
3.80628,0.71971,,,,
3.80908,0.719351,,,,
3.81188,0.718723,,,,
3.81468,0.718096,,,,
3.81749,0.717559,,,,
3.8203,0.716932,,,,
3.82312,0.716304,,,,
3.82594,0.715677,,,,
3.82877,0.71505,,,,
3.8316,0.714333,,,,
3.83443,0.713885,,,,
3.83727,0.713168,,,,
3.84011,0.712541,,,,
3.84296,0.711914,,,,
3.84581,0.711018,,,,
3.84867,0.710122,,,,
3.85153,0.709495,,,,
3.85439,0.708688,,,,
3.85726,0.707882,,,,
3.86013,0.706985,,,,
3.86301,0.706358,,,,
3.86589,0.705552,,,,
3.86877,0.704656,,,,
3.87166,0.703939,,,,
3.87455,0.703491,,,,
3.87745,0.703132,,,,
3.88036,0.702774,,,,
3.88326,0.702595,,,,
3.88617,0.702237,,,,
3.88909,0.702057,,,,
3.89201,0.702057,,,,
3.89493,0.701878,,,,
3.89786,0.70152,,,,
3.90079,0.70134,,,,
3.90373,0.701161,,,,
3.90667,0.701072,,,,
3.90962,0.700982,,,,
3.91257,0.700534,,,,
3.91552,0.700086,,,,
3.91848,0.699728,,,,
3.92145,0.699279,,,,
3.92442,0.698831,,,,
3.92739,0.698384,,,,
3.93037,0.697757,,,,
3.93335,0.697308,,,,
3.93634,0.69695,,,,
3.93933,0.696591,,,,
3.94232,0.695964,,,,
3.94532,0.695426,,,,
3.94833,0.694799,,,,
3.95134,0.694262,,,,
3.95435,0.693814,,,,
3.95737,0.693365,,,,
3.96039,0.692917,,,,
3.96342,0.69247,,,,
3.96645,0.691932,,,,
3.96949,0.691573,,,,
3.97253,0.691305,,,,
3.97558,0.690946,,,,
3.97863,0.690678,,,,
3.98169,0.690319,,,,
3.98474,0.69005,,,,
3.98781,0.689961,,,,
3.99088,0.69005,,,,
3.99396,0.690139,,,,
3.99703,0.690139,,,,
