Wavelength (µm),Sanidine gds19.19863,Wavelength (µm) target,Sanidine gds19.19863 target
3.109871,0.636718,,
3.111737,0.636998,,
3.1136060000000003,0.637333,,
3.115477,0.637613,,
3.11735,0.63778,,
3.1192260000000003,0.638283,,
3.121104,0.638731,,
3.1229839999999998,0.639234,,
3.124866,0.639681,,
3.126751,0.640072,,
3.128638,0.640408,,
3.130527,0.640687,,
3.132419,0.641134,,
3.134313,0.64147,,
3.136209,0.641693,,
3.1381080000000003,0.642141,,
3.140008,0.642644,,
3.1419119999999996,0.642923,,
3.143817,0.643315,,
3.145725,0.643874,,
3.147635,0.644153,,
3.149547,0.644488,,
3.151462,0.645047,,
3.153378,0.645383,,
3.1552979999999997,0.645774,,
3.157219,0.646277,,
3.159143,0.646613,,
3.16107,0.646836,,
3.162998,0.647228,,
3.164929,0.647731,,
3.166862,0.648122,,
3.168798,0.648178,,
3.1707359999999998,0.648513,,
3.172677,0.648961,,
3.1746190000000003,0.64952,,
3.176565,0.650023,,
3.1785129999999997,0.650135,,
3.180463,0.650526,,
3.1824149999999998,0.650917,,
3.18437,0.651197,,
3.1863270000000004,0.651532,,
3.188287,0.651979,,
3.190248,0.652371,,
3.192213,0.65265,,
3.19418,0.652985,,
3.1961489999999997,0.653265,,
3.198121,0.653544,,
3.2000949999999997,0.653824,,
3.2020720000000003,0.654159,,
3.2040509999999998,0.654383,,
3.206032,0.654718,,
3.208016,0.655054,,
3.210002,0.655333,,
3.211991,0.655669,,
3.213982,0.655836,,
3.215976,0.656116,,
3.217972,0.656507,,
3.219971,0.656843,,
3.221972,0.657234,,
3.223976,0.657402,,
3.225982,0.657625,,
3.227991,0.658017,,
3.230002,0.65852,,
3.2320160000000002,0.658632,,
3.234032,0.658687,,
3.236051,0.658911,,
3.2380720000000003,0.659191,,
3.240096,0.659358,,
3.242123,0.659861,,
3.244152,0.660197,,
3.246183,0.660476,,
3.248217,0.6607,,
3.2502530000000003,0.660923,,
3.2522930000000003,0.661315,,
3.2543339999999996,0.661594,,
3.256378,0.66193,,
3.2584250000000003,0.662265,,
3.2604740000000003,0.662601,,
3.262526,0.662936,,
3.26458,0.663048,,
3.266638,0.663495,,
3.268697,0.66383,,
3.27076,0.664166,,
3.2728249999999997,0.664445,,
3.274892,0.664613,,
3.276962,0.664892,,
3.279035,0.665284,,
3.28111,0.665563,,
3.283188,0.665843,,
3.285269,0.666178,,
3.287352,0.666402,,
3.289438,0.666737,,
3.2915259999999997,0.667129,,
3.2936170000000002,0.667408,,
3.295711,0.667799,,
3.2978069999999997,0.668191,,
3.299906,0.668302,,
3.302008,0.66847,,
3.3041129999999996,0.668694,,
3.3062199999999997,0.669085,,
3.3083299999999998,0.669421,,
3.3104430000000002,0.669588,,
3.312558,0.669644,,
3.314676,0.669868,,
3.316797,0.670315,,
3.31892,0.67065,,
3.321046,0.670706,,
3.323175,0.67093,,
3.3253069999999996,0.671265,,
3.327442,0.671545,,
3.3295790000000003,0.671601,,
3.331719,0.671712,,
3.3338609999999997,0.67188,,
3.336007,0.672216,,
3.338155,0.672551,,
3.340306,0.672551,,
3.342458,0.672551,,
3.3446149999999997,0.672719,,
3.346774,0.672551,,
3.348936,0.672495,,
3.3511010000000003,0.672327,,
3.353268,0.672104,,
3.355439,0.671824,,
3.357612,0.671489,,
3.359789,0.671042,,
3.361968,0.670594,,
3.364149,0.670091,,
3.3663339999999997,0.669421,,
3.3685210000000003,0.668806,,
3.3707109999999996,0.668414,,
3.372904,0.668135,,
3.3750999999999998,0.667911,,
3.3773,0.667911,,
3.3795010000000003,0.667967,,
3.3817060000000003,0.668358,,
3.383913,0.668694,,
3.386123,0.668806,,
3.388336,0.668973,,
3.3905529999999997,0.668862,,
3.392771,0.668582,,
3.3949920000000002,0.668135,,
3.397217,0.667408,,
3.399445,0.666625,,
3.401675,0.665843,,
3.403909,0.66506,,
3.406146,0.664166,,
3.408385,0.663327,,
3.410627,0.662656,,
3.4128730000000003,0.662042,,
3.415121,0.662042,,
3.417372,0.662489,,
3.419626,0.663495,,
3.421884,0.664892,,
3.4241439999999996,0.666234,,
3.426407,0.667799,,
3.428673,0.669476,,
3.430943,0.67093,,
3.433215,0.672216,,
3.4354899999999997,0.673389,,
3.437768,0.674508,,
3.440049,0.675346,,
3.442333,0.676073,,
3.444621,0.6768,,
3.446911,0.677526,,
3.4492040000000004,0.678085,,
3.4515,0.678644,,
3.4538,0.679427,,
3.456102,0.680154,,
3.458408,0.680545,,
3.4607159999999997,0.681048,,
3.463028,0.681663,,
3.465343,0.681775,,
3.467662,0.681775,,
3.469983,0.681998,,
3.472307,0.682054,,
3.474634,0.681998,,
3.4769650000000003,0.682054,,
3.4792979999999996,0.682222,,
3.4816350000000003,0.682222,,
3.483975,0.681998,,
3.486317,0.681775,,
3.488663,0.681495,,
3.491012,0.68116,,
3.493365,0.680657,,
3.49572,0.680154,,
3.498079,0.679818,,
3.500441,0.679874,,
3.502806,0.680545,,
3.5051750000000004,0.681607,,
3.507547,0.682893,,
3.509921,0.68429,,
3.512299,0.685911,,
3.514681,0.687309,,
3.517065,0.688651,,
3.519453,0.689601,,
3.521844,0.690384,,
3.524238,0.69111,,
3.526636,0.691725,,
3.529036,0.692116,,
3.53144,0.692452,,
3.533848,0.692843,,
3.5362579999999997,0.693179,,
3.538672,0.693458,,
3.541089,0.693794,,
3.543509,0.694073,,
3.5459319999999996,0.694297,,
3.548359,0.694464,,
3.55079,0.694688,,
3.553223,0.695023,,
3.55566,0.695191,,
3.558101,0.695191,,
3.5605450000000003,0.695471,,
3.5629920000000004,0.695582,,
3.565443,0.69575,,
3.567896,0.695918,,
3.570354,0.69603,,
3.5728139999999997,0.696197,,
3.575278,0.696365,,
3.5777460000000003,0.696533,,
3.580216,0.6967,,
3.5826909999999996,0.696812,,
3.585169,0.697036,,
3.58765,0.697259,,
3.590135,0.697427,,
3.592623,0.697483,,
3.595114,0.697595,,
3.597609,0.697595,,
3.600107,0.697651,,
3.602608,0.697707,,
3.605114,0.697819,,
3.6076219999999997,0.69793,,
3.610135,0.698098,,
3.61265,0.698154,,
3.61517,0.698322,,
3.617692,0.698322,,
3.620219,0.698377,,
3.6227489999999998,0.698545,,
3.625283,0.698657,,
3.627819,0.698713,,
3.63036,0.698881,,
3.632904,0.698881,,
3.6354520000000003,0.698825,,
3.6380030000000003,0.698881,,
3.640558,0.698881,,
3.643116,0.698825,,
3.645679,0.698825,,
3.648244,0.698936,,
3.6508130000000003,0.698992,,
3.653386,0.698881,,
3.655962,0.698936,,
3.6585430000000003,0.699104,,
3.6611260000000003,0.699104,,
3.663713,0.699216,,
3.6663040000000002,0.699216,,
3.668898,0.699104,,
3.671497,0.699104,,
3.674099,0.699104,,
3.676705,0.69916,,
3.6793139999999998,0.699328,,
3.681927,0.699495,,
3.684544,0.699607,,
3.687165,0.699663,,
3.689789,0.699607,,
3.692417,0.699663,,
3.695049,0.699663,,
3.697685,0.699663,,
3.700324,0.699831,,
3.702967,0.699999,,
3.705615,0.699943,,
3.708265,0.699999,,
3.71092,0.700055,,
3.713578,0.70011,,
3.71624,0.700055,,
3.718906,0.699999,,
3.721576,0.699943,,
3.724249,0.70011,,
3.7269259999999997,0.700055,,
3.729607,0.70011,,
3.7322919999999997,0.70011,,
3.7349810000000003,0.699999,,
3.737674,0.699943,,
3.740371,0.699999,,
3.743071,0.699943,,
3.7457759999999998,0.699943,,
3.748485,0.699831,,
3.7511970000000003,0.699775,,
3.753913,0.699831,,
3.756634,0.699775,,
3.759358,0.699607,,
3.7620859999999996,0.699495,,
3.764818,0.699384,,
3.767554,0.699328,,
3.770293,0.699272,,
3.773037,0.699104,,
3.775785,0.698936,,
3.7785369999999996,0.698881,,
3.7812930000000002,0.698825,,
3.7840529999999997,0.698713,,
3.786817,0.698433,,
3.789586,0.698322,,
3.792358,0.698098,,
3.795134,0.698042,,
3.797915,0.697707,,
3.8006990000000003,0.697539,,
3.8034879999999998,0.697259,,
3.80628,0.697036,,
3.8090770000000003,0.696756,,
3.811877,0.696533,,
3.814683,0.696141,,
3.817492,0.695918,,
3.820305,0.695638,,
3.823123,0.695303,,
3.825944,0.695023,,
3.82877,0.694744,,
3.8316,0.694408,,
3.8344340000000003,0.694129,,
3.8372710000000003,0.693738,,
3.8401129999999997,0.693458,,
3.84296,0.693123,,
3.8458110000000003,0.692675,,
3.848666,0.692284,,
3.851525,0.691781,,
3.8543890000000003,0.691446,,
3.857257,0.691222,,
3.8601300000000003,0.690943,,
3.863006,0.690551,,
3.8658870000000003,0.690048,,
3.868772,0.689713,,
3.871661,0.689265,,
3.8745540000000003,0.689042,,
3.8774520000000003,0.688818,,
3.880355,0.688483,,
3.883262,0.688092,,
3.886173,0.687868,,
3.889088,0.687533,,
3.8920079999999997,0.687197,,
3.894932,0.687029,,
3.897861,0.686694,,
3.900793,0.686303,,
3.903731,0.686079,,
3.906672,0.685744,,
3.909618,0.685352,,
3.912569,0.684961,,
3.915524,0.684793,,
3.918483,0.68457,,
3.921447,0.684346,,
3.9244160000000003,0.684011,,
3.9273890000000002,0.683731,,
3.9303670000000004,0.683452,,
3.933349,0.683172,,
3.936336,0.682893,,
3.939327,0.682725,,
3.9423220000000003,0.682501,,
3.9453229999999997,0.682278,,
3.9483270000000004,0.681998,,
3.951337,0.681942,,
3.954351,0.681663,,
3.95737,0.681272,,
3.960393,0.681048,,
3.963421,0.680992,,
3.966453,0.680824,,
3.96949,0.680489,,
3.972532,0.680154,,
3.975579,0.679986,,
3.9786289999999997,0.679762,,
3.981685,0.67965,,
3.9847449999999998,0.679483,,
3.98781,0.679427,,
3.99088,0.679203,,
3.993955,0.67898,,
3.997034,0.678868,,
