Wavelength raw,SynOl_Fo50 raw,Wavelength bin avg,SynOl_Fo50 bin avg,Wavelength cubic spline of bin avg,SynOl_Fo50 cubic spline of bin avg
0.635,0.58147,2.2975333333333334,0.7857238461538463,2.454157911646587,0.7887811182640099
0.64,0.58485,2.337407894736843,0.7870531578947368,2.483772208835342,0.7887049533947845
0.645,0.58857,2.3775918918918917,0.7880643243243244,2.513386506024097,0.7884693401699454
0.65,0.59224,2.4175057142857135,0.7887039999999998,2.543000803212852,0.7881028262074188
0.655,0.59403,2.4570264705882354,0.7887764705882355,2.572615100401607,0.7876456823268777
0.66,0.59537,2.496648484848485,0.788628787878788,2.6022293975903623,0.7868685852355832
0.665,0.59662,2.536957575757576,0.788179696969697,2.6318436947791173,0.785808433017587
0.67,0.59655,2.5773032258064505,0.7875474193548386,2.6614579919678722,0.7836794508278002
0.675,0.59508,2.61697,0.7863783333333332,2.691072289156627,0.7779453919172593
0.68,0.59427,2.656520689655172,0.7841831034482759,2.720686586345382,0.7646074540323976
0.685,0.59174,2.6965793103448275,0.7761265517241378,2.750300883534137,0.7432177515337567
0.69,0.58849,2.7371499999999993,0.7535967857142856,2.779915180722892,0.7181848232948241
0.695,0.58623,2.7767230769230764,0.7208150000000001,2.809529477911647,0.6965433642520021
0.7,0.58295,2.81591923076923,0.6927207692307693,2.8391437751004025,0.681721355109473
0.705,0.5782,2.8562461538461537,0.675938846153846,2.8687580722891575,0.672596512839492
0.71,0.57345,2.896125,0.6672795833333334,2.8983723694779124,0.6669419895957167
0.715,0.56987,2.9279866666666674,0.663448,2.9279866666666674,0.663448
