Wavelength raw,SynOl_Fo80 raw,Wavelength bin avg,SynOl_Fo80 bin avg,Wavelength cubic spline of bin avg,SynOl_Fo80 cubic spline of bin avg
0.595,0.68255,1.9780596153846153,0.754593653846154,2.217243534136547,0.7679283219657569
0.6,0.68239,2.0177117647058824,0.7562466666666666,2.246857831325302,0.7692422367843115
0.605,0.68101,2.057742857142857,0.7585932653061227,2.276472128514057,0.7703360233727766
0.61,0.68116,2.097691489361702,0.7609436170212764,2.3060864257028117,0.7713558729817087
0.615,0.68083,2.1374711111111107,0.7633740000000001,2.3357007228915667,0.7724947330447997
0.62,0.68057,2.1774227272727273,0.7659772727272728,2.3653150200803217,0.7735518059136087
0.625,0.6795,2.2174547619047615,0.767937857142857,2.3949293172690767,0.7744527375497293
0.63,0.68016,2.257519512195122,0.7696695121951218,2.424543614457832,0.775130889878466
0.635,0.68029,2.2975333333333334,0.7710448717948716,2.454157911646587,0.7755838115537457
0.64,0.68212,2.337407894736843,0.7725594736842107,2.483772208835342,0.7759576821441262
0.645,0.68378,2.3775918918918917,0.7739462162162162,2.513386506024097,0.7761758813775006
0.65,0.68564,2.4175057142857135,0.7749948571428572,2.543000803212852,0.7765016980211337
0.655,0.68757,2.4570264705882354,0.7756226470588237,2.572615100401607,0.7770840409386325
0.66,0.68875,2.496648484848485,0.7760751515151514,2.6022293975903623,0.7771958901640221
0.665,0.68825,2.536957575757576,0.7763978787878786,2.6318436947791173,0.7770203684314367
0.67,0.68813,2.5773032258064505,0.7771441935483872,2.6614579919678722,0.7760063904440431
0.675,0.68852,2.61697,0.7771216666666665,2.691072289156627,0.7722769862285662
0.68,0.68606,2.656520689655172,0.7763055172413792,2.720686586345382,0.7634568870811351
0.685,0.68406,2.6965793103448275,0.7710993103448277,2.750300883534137,0.7469323730971011
0.69,0.68187,2.7371499999999993,0.7553246428571428,2.779915180722892,0.7260773955952499
0.695,0.67889,2.7767230769230764,0.7282242307692308,2.809529477911647,0.7088298450501822
0.7,0.67578,2.81591923076923,0.7057153846153845,2.8391437751004025,0.6960780329969518
0.705,0.6719,2.8562461538461537,0.6905326923076924,2.8687580722891575,0.6872264125351789
0.71,0.66802,2.896125,0.6819520833333333,2.8983723694779124,0.6816269997907783
0.715,0.66412,2.9279866666666674,0.6786493333333333,2.9279866666666674,0.6786493333333333
