Wavenumber (cm-1)	Wavelength (µm)	Wavelength (nm)	SynOl_Fo80
4751.9	2.1044	2104.4	0.76138
4749.9	2.1053	2105.3	0.76143
4748.1	2.1061	2106.1	0.76139
4746.1	2.1070	2107.0	0.76143
4744.1	2.1079	2107.9	0.76147
4742.3	2.1087	2108.7	0.76150
4740.2	2.1096	2109.6	0.76146
4738.4	2.1104	2110.4	0.76148
4736.4	2.1113	2111.3	0.76153
4734.4	2.1122	2112.2	0.76171
4732.6	2.1130	2113.0	0.76183
4730.6	2.1139	2113.9	0.76177
4728.8	2.1147	2114.7	0.76166
4726.8	2.1156	2115.6	0.76177
4724.8	2.1165	2116.5	0.76182
4723.0	2.1173	2117.3	0.76195
4721.0	2.1182	2118.2	0.76194
4719.0	2.1191	2119.1	0.76201
4717.2	2.1199	2119.9	0.76210
4715.2	2.1208	2120.8	0.76205
4713.2	2.1217	2121.7	0.76211
4711.4	2.1225	2122.5	0.76229
4709.4	2.1234	2123.4	0.76224
4707.4	2.1243	2124.3	0.76230
4705.7	2.1251	2125.1	0.76247
4703.7	2.1260	2126.0	0.76254
4701.7	2.1269	2126.9	0.76267
4699.7	2.1278	2127.8	0.76292
4697.9	2.1286	2128.6	0.76295
4695.9	2.1295	2129.5	0.76296
4694.0	2.1304	2130.4	0.76303
4692.0	2.1313	2131.3	0.76308
4690.2	2.1321	2132.1	0.76309
4688.2	2.1330	2133.0	0.76307
4686.3	2.1339	2133.9	0.76307
4684.3	2.1348	2134.8	0.76302
4682.5	2.1356	2135.6	0.76310
4680.6	2.1365	2136.5	0.76331
4678.6	2.1374	2137.4	0.76337
4676.6	2.1383	2138.3	0.76342
4674.6	2.1392	2139.2	0.76352
4672.7	2.1401	2140.1	0.76360
4670.9	2.1409	2140.9	0.76359
4669.0	2.1418	2141.8	0.76376
4667.0	2.1427	2142.7	0.76371
4665.0	2.1436	2143.6	0.76359
4663.1	2.1445	2144.5	0.76369
4661.1	2.1454	2145.4	0.76380
4659.2	2.1463	2146.3	0.76388
4657.4	2.1471	2147.1	0.76405
4655.5	2.1480	2148.0	0.76421
4653.5	2.1489	2148.9	0.76428
4651.6	2.1498	2149.8	0.76427
4649.6	2.1507	2150.7	0.76438
4647.7	2.1516	2151.6	0.76442
4645.8	2.1525	2152.5	0.76446
4643.8	2.1534	2153.4	0.76451
4641.9	2.1543	2154.3	0.76459
4639.9	2.1552	2155.2	0.76465
4638.0	2.1561	2156.1	0.76484
4636.1	2.1570	2157.0	0.76492
4634.1	2.1579	2157.9	0.76490
4632.2	2.1588	2158.8	0.76488
4630.3	2.1597	2159.7	0.76480
4628.3	2.1606	2160.6	0.76487
4626.4	2.1615	2161.5	0.76508
4624.5	2.1624	2162.4	0.76510
4622.6	2.1633	2163.3	0.76513
4620.6	2.1642	2164.2	0.76529
4618.7	2.1651	2165.1	0.76537
4616.8	2.1660	2166.0	0.76526
4614.9	2.1669	2166.9	0.76522
4613.0	2.1678	2167.8	0.76534
4611.1	2.1687	2168.7	0.76544
4609.1	2.1696	2169.6	0.76555
4607.2	2.1705	2170.5	0.76569
4605.3	2.1714	2171.4	0.76580
4603.4	2.1723	2172.3	0.76585
4601.3	2.1733	2173.3	0.76585
4599.4	2.1742	2174.2	0.76590
4597.5	2.1751	2175.1	0.76593
4595.6	2.1760	2176.0	0.76600
4593.7	2.1769	2176.9	0.76607
4591.8	2.1778	2177.8	0.76613
4589.9	2.1787	2178.7	0.76605
4588.0	2.1796	2179.6	0.76616
4585.9	2.1806	2180.6	0.76635
4584.0	2.1815	2181.5	0.76639
4582.1	2.1824	2182.4	0.76623
4580.2	2.1833	2183.3	0.76624
4578.3	2.1842	2184.2	0.76625
4576.4	2.1851	2185.1	0.76641
4574.4	2.1861	2186.1	0.76654
4572.5	2.1870	2187.0	0.76667
4570.6	2.1879	2187.9	0.76667
4568.7	2.1888	2188.8	0.76657
4566.6	2.1898	2189.8	0.76654
4564.8	2.1907	2190.7	0.76671
4562.9	2.1916	2191.6	0.76679
4560.8	2.1926	2192.6	0.76676
4558.9	2.1935	2193.5	0.76677
4557.1	2.1944	2194.4	0.76679
4555.2	2.1953	2195.3	0.76675
4553.1	2.1963	2196.3	0.76690
4551.2	2.1972	2197.2	0.76701
4549.4	2.1981	2198.1	0.76695
4547.3	2.1991	2199.1	0.76686
4545.5	2.2000	2200.0	0.76692
4543.6	2.2009	2200.9	0.76701
4541.5	2.2019	2201.9	0.76726
4539.7	2.2028	2202.8	0.76721
4537.8	2.2037	2203.7	0.76710
4535.8	2.2047	2204.7	0.76713
4533.9	2.2056	2205.6	0.76737
4532.1	2.2065	2206.5	0.76754
4530.0	2.2075	2207.5	0.76753
4528.2	2.2084	2208.4	0.76743
4526.1	2.2094	2209.4	0.76742
4524.3	2.2103	2210.3	0.76756
4522.2	2.2113	2211.3	0.76771
4520.4	2.2122	2212.2	0.76781
4518.5	2.2131	2213.1	0.76781
4516.5	2.2141	2214.1	0.76772
4514.7	2.2150	2215.0	0.76776
4512.6	2.2160	2216.0	0.76783
4510.8	2.2169	2216.9	0.76790
4508.8	2.2179	2217.9	0.76791
4506.9	2.2188	2218.8	0.76801
4504.9	2.2198	2219.8	0.76804
4503.1	2.2207	2220.7	0.76802
4501.1	2.2217	2221.7	0.76798
4499.2	2.2226	2222.6	0.76817
4497.2	2.2236	2223.6	0.76833
4495.4	2.2245	2224.5	0.76846
4493.4	2.2255	2225.5	0.76845
4491.6	2.2264	2226.4	0.76842
4489.5	2.2274	2227.4	0.76841
4487.5	2.2284	2228.4	0.76845
4485.7	2.2293	2229.3	0.76842
4483.7	2.2303	2230.3	0.76859
4481.9	2.2312	2231.2	0.76879
4479.9	2.2322	2232.2	0.76884
4478.1	2.2331	2233.1	0.76872
4476.1	2.2341	2234.1	0.76874
4474.1	2.2351	2235.1	0.76889
4472.3	2.2360	2236.0	0.76897
4470.3	2.2370	2237.0	0.76895
4468.3	2.2380	2238.0	0.76899
4466.5	2.2389	2238.9	0.76903
4464.5	2.2399	2239.9	0.76904
4462.5	2.2409	2240.9	0.76892
4460.7	2.2418	2241.8	0.76904
4458.7	2.2428	2242.8	0.76916
4456.7	2.2438	2243.8	0.76919
4454.7	2.2448	2244.8	0.76921
4453.0	2.2457	2245.7	0.76932
4451.0	2.2467	2246.7	0.76932
4449.0	2.2477	2247.7	0.76938
4447.2	2.2486	2248.6	0.76941
4445.2	2.2496	2249.6	0.76939
4443.3	2.2506	2250.6	0.76936
4441.3	2.2516	2251.6	0.76938
4439.3	2.2526	2252.6	0.76930
4437.5	2.2535	2253.5	0.76942
4435.6	2.2545	2254.5	0.76947
4433.6	2.2555	2255.5	0.76955
4431.6	2.2565	2256.5	0.76963
4429.7	2.2575	2257.5	0.76968
4427.9	2.2584	2258.4	0.76966
4426.0	2.2594	2259.4	0.76984
4424.0	2.2604	2260.4	0.76988
4422.0	2.2614	2261.4	0.76986
4420.1	2.2624	2262.4	0.77003
4418.1	2.2634	2263.4	0.77017
4416.2	2.2644	2264.4	0.77007
4414.2	2.2654	2265.4	0.77001
4412.5	2.2663	2266.3	0.76999
4410.5	2.2673	2267.3	0.77003
4408.6	2.2683	2268.3	0.77001
4406.6	2.2693	2269.3	0.77003
4404.7	2.2703	2270.3	0.77009
4402.8	2.2713	2271.3	0.77020
4400.8	2.2723	2272.3	0.77014
4398.9	2.2733	2273.3	0.77015
4397.0	2.2743	2274.3	0.77017
4395.0	2.2753	2275.3	0.77023
4393.1	2.2763	2276.3	0.77031
4391.2	2.2773	2277.3	0.77039
4389.2	2.2783	2278.3	0.77036
4387.3	2.2793	2279.3	0.77045
4385.4	2.2803	2280.3	0.77050
4383.5	2.2813	2281.3	0.77053
4381.5	2.2823	2282.3	0.77053
4379.6	2.2833	2283.3	0.77064
4377.7	2.2843	2284.3	0.77065
4375.8	2.2853	2285.3	0.77079
4373.9	2.2863	2286.3	0.77084
4372.0	2.2873	2287.3	0.77086
4369.9	2.2884	2288.4	0.77076
4368.0	2.2894	2289.4	0.77077
4366.0	2.2904	2290.4	0.77076
4364.1	2.2914	2291.4	0.77078
4362.2	2.2924	2292.4	0.77090
4360.3	2.2934	2293.4	0.77101
4358.4	2.2944	2294.4	0.77100
4356.5	2.2954	2295.4	0.77107
4354.5	2.2965	2296.5	0.77106
4352.6	2.2975	2297.5	0.77111
4350.7	2.2985	2298.5	0.77115
4348.8	2.2995	2299.5	0.77117
4346.9	2.3005	2300.5	0.77111
4344.8	2.3016	2301.6	0.77112
4342.9	2.3026	2302.6	0.77111
4341.0	2.3036	2303.6	0.77115
4339.1	2.3046	2304.6	0.77116
4337.3	2.3056	2305.6	0.77121
4335.2	2.3067	2306.7	0.77122
4333.3	2.3077	2307.7	0.77119
4331.4	2.3087	2308.7	0.77120
4329.4	2.3098	2309.8	0.77123
4327.5	2.3108	2310.8	0.77132
4325.6	2.3118	2311.8	0.77150
4323.6	2.3129	2312.9	0.77161
4321.7	2.3139	2313.9	0.77164
4319.8	2.3149	2314.9	0.77166
4318.0	2.3159	2315.9	0.77182
4315.9	2.3170	2317.0	0.77181
4314.1	2.3180	2318.0	0.77191
4312.0	2.3191	2319.1	0.77205
4310.2	2.3201	2320.1	0.77217
4308.3	2.3211	2321.1	0.77215
4306.3	2.3222	2322.2	0.77212
4304.4	2.3232	2323.2	0.77214
4302.4	2.3243	2324.3	0.77219
4300.5	2.3253	2325.3	0.77222
4298.7	2.3263	2326.3	0.77231
4296.6	2.3274	2327.4	0.77236
4294.8	2.3284	2328.4	0.77237
4292.8	2.3295	2329.5	0.77231
4290.9	2.3305	2330.5	0.77241
4288.9	2.3316	2331.6	0.77251
4287.1	2.3326	2332.6	0.77257
4285.0	2.3337	2333.7	0.77262
4283.2	2.3347	2334.7	0.77260
4281.2	2.3358	2335.8	0.77260
4279.4	2.3368	2336.8	0.77266
4277.3	2.3379	2337.9	0.77265
4275.5	2.3389	2338.9	0.77267
4273.5	2.3400	2340.0	0.77265
4271.7	2.3410	2341.0	0.77267
4269.7	2.3421	2342.1	0.77262
4267.7	2.3432	2343.2	0.77262
4265.8	2.3442	2344.2	0.77265
4263.8	2.3453	2345.3	0.77260
4262.0	2.3463	2346.3	0.77248
4260.0	2.3474	2347.4	0.77260
4258.0	2.3485	2348.5	0.77270
4256.2	2.3495	2349.5	0.77277
4254.2	2.3506	2350.6	0.77286
4252.2	2.3517	2351.7	0.77300
4250.4	2.3527	2352.7	0.77304
4248.4	2.3538	2353.8	0.77303
4246.5	2.3549	2354.9	0.77310
4244.7	2.3559	2355.9	0.77312
4242.7	2.3570	2357.0	0.77316
4240.7	2.3581	2358.1	0.77338
4238.9	2.3591	2359.1	0.77349
4236.9	2.3602	2360.2	0.77345
4235.0	2.3613	2361.3	0.77347
4233.0	2.3624	2362.4	0.77349
4231.2	2.3634	2363.4	0.77343
4229.2	2.3645	2364.5	0.77346
4227.3	2.3656	2365.6	0.77355
4225.3	2.3667	2366.7	0.77365
4223.3	2.3678	2367.8	0.77362
4221.4	2.3689	2368.9	0.77363
4219.6	2.3699	2369.9	0.77371
4217.6	2.3710	2371.0	0.77383
4215.7	2.3721	2372.1	0.77375
4213.7	2.3732	2373.2	0.77369
4211.8	2.3743	2374.3	0.77378
4209.8	2.3754	2375.4	0.77389
4208.0	2.3764	2376.4	0.77383
4206.1	2.3775	2377.5	0.77389
4204.2	2.3786	2378.6	0.77392
4202.2	2.3797	2379.7	0.77402
4200.3	2.3808	2380.8	0.77410
4198.3	2.3819	2381.9	0.77412
4196.4	2.3830	2383.0	0.77413
4194.5	2.3841	2384.1	0.77430
4192.5	2.3852	2385.2	0.77426
4190.6	2.3863	2386.3	0.77419
4188.7	2.3874	2387.4	0.77429
4186.7	2.3885	2388.5	0.77434
4184.8	2.3896	2389.6	0.77428
4182.9	2.3907	2390.7	0.77430
4181.0	2.3918	2391.8	0.77434
4179.0	2.3929	2392.9	0.77442
4177.1	2.3940	2394.0	0.77445
4175.2	2.3951	2395.1	0.77452
4173.3	2.3962	2396.2	0.77450
4171.4	2.3973	2397.3	0.77454
4169.4	2.3984	2398.4	0.77457
4167.4	2.3996	2399.6	0.77461
4165.5	2.4007	2400.7	0.77463
4163.5	2.4018	2401.8	0.77464
4161.6	2.4029	2402.9	0.77464
4159.7	2.4040	2404.0	0.77463
4157.8	2.4051	2405.1	0.77463
4155.9	2.4062	2406.2	0.77476
4153.9	2.4074	2407.4	0.77483
4152.0	2.4085	2408.5	0.77484
4150.1	2.4096	2409.6	0.77486
4148.2	2.4107	2410.7	0.77497
4146.3	2.4118	2411.8	0.77504
4144.4	2.4129	2412.9	0.77498
4142.3	2.4141	2414.1	0.77480
4140.4	2.4152	2415.2	0.77485
4138.6	2.4163	2416.3	0.77500
4136.7	2.4174	2417.4	0.77505
4134.6	2.4186	2418.6	0.77496
4132.7	2.4197	2419.7	0.77494
4130.9	2.4208	2420.8	0.77493
4128.8	2.4220	2422.0	0.77502
4126.9	2.4231	2423.1	0.77505
4125.1	2.4242	2424.2	0.77516
4123.0	2.4254	2425.4	0.77523
4121.2	2.4265	2426.5	0.77524
4119.3	2.4276	2427.6	0.77521
4117.3	2.4288	2428.8	0.77524
4115.4	2.4299	2429.9	0.77526
4113.4	2.4311	2431.1	0.77523
4111.5	2.4322	2432.2	0.77528
4109.6	2.4333	2433.3	0.77545
4107.6	2.4345	2434.5	0.77543
4105.8	2.4356	2435.6	0.77545
4103.7	2.4368	2436.8	0.77541
4101.9	2.4379	2437.9	0.77536
4099.9	2.4391	2439.1	0.77537
4098.0	2.4402	2440.2	0.77544
4096.0	2.4414	2441.4	0.77540
4094.2	2.4425	2442.5	0.77543
4092.3	2.4436	2443.6	0.77549
4090.3	2.4448	2444.8	0.77552
4088.3	2.4460	2446.0	0.77540
4086.5	2.4471	2447.1	0.77536
4084.5	2.4483	2448.3	0.77534
4082.6	2.4494	2449.4	0.77548
4080.6	2.4506	2450.6	0.77557
4078.8	2.4517	2451.7	0.77559
4076.8	2.4529	2452.9	0.77560
4074.8	2.4541	2454.1	0.77562
4073.0	2.4552	2455.2	0.77564
4071.0	2.4564	2456.4	0.77576
4069.0	2.4576	2457.6	0.77571
4067.2	2.4587	2458.7	0.77567
4065.2	2.4599	2459.9	0.77571
4063.2	2.4611	2461.1	0.77569
4061.4	2.4622	2462.2	0.77559
4059.4	2.4634	2463.4	0.77570
4057.5	2.4646	2464.6	0.77577
4055.6	2.4657	2465.7	0.77577
4053.7	2.4669	2466.9	0.77570
4051.7	2.4681	2468.1	0.77573
4049.7	2.4693	2469.3	0.77569
4047.9	2.4704	2470.4	0.77573
4046.0	2.4716	2471.6	0.77576
4044.0	2.4728	2472.8	0.77578
4042.0	2.4740	2474.0	0.77583
4040.2	2.4751	2475.1	0.77593
4038.3	2.4763	2476.3	0.77604
4036.3	2.4775	2477.5	0.77603
4034.4	2.4787	2478.7	0.77592
4032.4	2.4799	2479.9	0.77600
4030.5	2.4811	2481.1	0.77603
4028.5	2.4823	2482.3	0.77605
4026.7	2.4834	2483.4	0.77605
4024.8	2.4846	2484.6	0.77603
4022.8	2.4858	2485.8	0.77598
4020.9	2.4870	2487.0	0.77606
4019.0	2.4882	2488.2	0.77603
4017.0	2.4894	2489.4	0.77616
4015.1	2.4906	2490.6	0.77616
4013.2	2.4918	2491.8	0.77615
4011.2	2.4930	2493.0	0.77614
4009.3	2.4942	2494.2	0.77614
4007.4	2.4954	2495.4	0.77608
4005.4	2.4966	2496.6	0.77611
4003.5	2.4978	2497.8	0.77611
4001.6	2.4990	2499.0	0.77605
3999.7	2.5002	2500.2	0.77596
3997.8	2.5014	2501.4	0.77593
3995.8	2.5026	2502.6	0.77597
3993.9	2.5038	2503.8	0.77611
3992.0	2.5050	2505.0	0.77613
3989.9	2.5063	2506.3	0.77616
3988.0	2.5075	2507.5	0.77611
3986.1	2.5087	2508.7	0.77612
3984.2	2.5099	2509.9	0.77612
3982.3	2.5111	2511.1	0.77605
3980.4	2.5123	2512.3	0.77604
3978.5	2.5135	2513.5	0.77615
3976.5	2.5148	2514.8	0.77617
3974.6	2.5160	2516.0	0.77618
3972.7	2.5172	2517.2	0.77612
3970.8	2.5184	2518.4	0.77615
3968.9	2.5196	2519.6	0.77623
3966.8	2.5209	2520.9	0.77621
3964.9	2.5221	2522.1	0.77619
3963.1	2.5233	2523.3	0.77623
3961.0	2.5246	2524.6	0.77624
3959.1	2.5258	2525.8	0.77635
3957.3	2.5270	2527.0	0.77633
3955.2	2.5283	2528.3	0.77628
3953.4	2.5295	2529.5	0.77631
3951.5	2.5307	2530.7	0.77640
3949.6	2.5319	2531.9	0.77642
3947.6	2.5332	2533.2	0.77640
3945.7	2.5344	2534.4	0.77627
3943.7	2.5357	2535.7	0.77638
3941.8	2.5369	2536.9	0.77644
3940.0	2.5381	2538.1	0.77639
3937.9	2.5394	2539.4	0.77638
3936.1	2.5406	2540.6	0.77637
3934.1	2.5419	2541.9	0.77641
3932.2	2.5431	2543.1	0.77661
3930.2	2.5444	2544.4	0.77656
3928.3	2.5456	2545.6	0.77645
3926.3	2.5469	2546.9	0.77650
3924.5	2.5481	2548.1	0.77660
3922.5	2.5494	2549.4	0.77646
3920.6	2.5506	2550.6	0.77651
3918.6	2.5519	2551.9	0.77669
3916.8	2.5531	2553.1	0.77683
3914.8	2.5544	2554.4	0.77656
3912.8	2.5557	2555.7	0.77641
3911.0	2.5569	2556.9	0.77645
3909.0	2.5582	2558.2	0.77653
3907.2	2.5594	2559.4	0.77659
3905.2	2.5607	2560.7	0.77696
3903.2	2.5620	2562.0	0.77729
3901.4	2.5632	2563.2	0.77738
3899.4	2.5645	2564.5	0.77719
3897.4	2.5658	2565.8	0.77685
3895.4	2.5671	2567.1	0.77665
3893.6	2.5683	2568.3	0.77677
3891.7	2.5696	2569.6	0.77703
3889.7	2.5709	2570.9	0.77687
3887.9	2.5721	2572.1	0.77677
3885.9	2.5734	2573.4	0.77718
3883.9	2.5747	2574.7	0.77698
3882.0	2.5760	2576.0	0.77688
3880.0	2.5773	2577.3	0.77708
3878.2	2.5785	2578.5	0.77688
3876.3	2.5798	2579.8	0.77681
3874.3	2.5811	2581.1	0.77705
3872.4	2.5824	2582.4	0.77706
3870.4	2.5837	2583.7	0.77750
3868.5	2.5850	2585.0	0.77742
3866.5	2.5863	2586.3	0.77719
3864.7	2.5875	2587.5	0.77737
3862.8	2.5888	2588.8	0.77720
3860.9	2.5901	2590.1	0.77692
3858.9	2.5914	2591.4	0.77686
3857.0	2.5927	2592.7	0.77714
3855.1	2.5940	2594.0	0.77828
3853.1	2.5953	2595.3	0.77899
3851.2	2.5966	2596.6	0.77780
3849.3	2.5979	2597.9	0.77695
3847.3	2.5992	2599.2	0.77674
3845.4	2.6005	2600.5	0.77685
3843.5	2.6018	2601.8	0.77713
3841.6	2.6031	2603.1	0.77725
3839.7	2.6044	2604.4	0.77757
3837.7	2.6057	2605.7	0.77789
3835.7	2.6071	2607.1	0.77744
3833.8	2.6084	2608.4	0.77705
3831.9	2.6097	2609.7	0.77704
3830.0	2.6110	2611.0	0.77694
3828.0	2.6123	2612.3	0.77686
3826.1	2.6136	2613.6	0.77691
3824.2	2.6149	2614.9	0.77696
3822.2	2.6163	2616.3	0.77757
3820.3	2.6176	2617.6	0.77774
3818.4	2.6189	2618.9	0.77720
3816.5	2.6202	2620.2	0.77748
3814.5	2.6216	2621.6	0.77727
3812.6	2.6229	2622.9	0.77676
3810.7	2.6242	2624.2	0.77662
3808.8	2.6255	2625.5	0.77690
3806.8	2.6269	2626.9	0.77732
3804.9	2.6282	2628.2	0.77697
3803.0	2.6295	2629.5	0.77724
3801.0	2.6309	2630.9	0.77773
3799.1	2.6322	2632.2	0.77716
3797.2	2.6335	2633.5	0.77688
3795.2	2.6349	2634.9	0.77672
3793.3	2.6362	2636.2	0.77651
3791.3	2.6376	2637.6	0.77649
3789.5	2.6389	2638.9	0.77633
3787.6	2.6402	2640.2	0.77638
3785.6	2.6416	2641.6	0.77652
3783.7	2.6429	2642.9	0.77645
3781.7	2.6443	2644.3	0.77642
3779.9	2.6456	2645.6	0.77646
3777.9	2.6470	2647.0	0.77629
3776.0	2.6483	2648.3	0.77618
3774.0	2.6497	2649.7	0.77619
3772.2	2.6510	2651.0	0.77631
3770.2	2.6524	2652.4	0.77660
3768.2	2.6538	2653.8	0.77643
3766.3	2.6551	2655.1	0.77628
3764.4	2.6565	2656.5	0.77624
3762.5	2.6578	2657.8	0.77605
3760.5	2.6592	2659.2	0.77626
3758.6	2.6606	2660.6	0.77629
3756.7	2.6619	2661.9	0.77617
3754.7	2.6633	2663.3	0.77620
3752.8	2.6647	2664.7	0.77680
3750.9	2.6660	2666.0	0.77735
3749.0	2.6674	2667.4	0.77700
3747.0	2.6688	2668.8	0.77632
3745.2	2.6701	2670.1	0.77696
3743.2	2.6715	2671.5	0.77652
3741.3	2.6729	2672.9	0.77523
3739.3	2.6743	2674.3	0.77496
3737.3	2.6757	2675.7	0.77518
3735.5	2.6770	2677.0	0.77537
3733.6	2.6784	2678.4	0.77498
3731.6	2.6798	2679.8	0.77460
3729.7	2.6812	2681.2	0.77397
3727.7	2.6826	2682.6	0.77378
3725.8	2.6840	2684.0	0.77368
3723.8	2.6854	2685.4	0.77347
3721.9	2.6868	2686.8	0.77337
3720.1	2.6881	2688.1	0.77319
3718.2	2.6895	2689.5	0.77296
3716.2	2.6909	2690.9	0.77279
3714.3	2.6923	2692.3	0.77284
3712.4	2.6937	2693.7	0.77311
3710.4	2.6951	2695.1	0.77272
3708.5	2.6965	2696.5	0.77192
3706.6	2.6979	2697.9	0.77120
3704.7	2.6993	2699.3	0.77070
3702.6	2.7008	2700.8	0.77042
3700.8	2.7021	2702.1	0.77003
3698.8	2.7036	2703.6	0.76931
3696.9	2.7050	2705.0	0.76876
3694.9	2.7064	2706.4	0.76834
3693.0	2.7078	2707.8	0.76817
3691.1	2.7092	2709.2	0.76829
3689.2	2.7106	2710.6	0.76828
3687.2	2.7121	2712.1	0.76754
3685.3	2.7135	2713.5	0.76657
3683.4	2.7149	2714.9	0.76597
3681.5	2.7163	2716.3	0.76555
3679.6	2.7177	2717.7	0.76539
3677.6	2.7192	2719.2	0.76571
3675.7	2.7206	2720.6	0.76587
3673.8	2.7220	2722.0	0.76435
3671.9	2.7234	2723.4	0.76343
3669.9	2.7249	2724.9	0.76307
3668.0	2.7263	2726.3	0.76175
3666.1	2.7277	2727.7	0.76055
3664.1	2.7292	2729.2	0.75977
3662.2	2.7306	2730.6	0.75910
3660.2	2.7321	2732.1	0.75830
3658.3	2.7335	2733.5	0.75766
3656.4	2.7349	2734.9	0.75720
3654.4	2.7364	2736.4	0.75627
3652.6	2.7378	2737.8	0.75549
3650.6	2.7393	2739.3	0.75528
3648.7	2.7407	2740.7	0.75460
3646.7	2.7422	2742.2	0.75320
3644.8	2.7436	2743.6	0.75169
3642.9	2.7451	2745.1	0.75057
3641.0	2.7465	2746.5	0.74957
3639.0	2.7480	2748.0	0.74855
3637.2	2.7494	2749.4	0.74746
3635.2	2.7509	2750.9	0.74645
3633.2	2.7524	2752.4	0.74551
3631.3	2.7538	2753.8	0.74480
3629.4	2.7553	2755.3	0.74452
3627.5	2.7567	2756.7	0.74298
3625.6	2.7582	2758.2	0.74109
3623.6	2.7597	2759.7	0.73988
3621.7	2.7611	2761.1	0.73893
3619.8	2.7626	2762.6	0.73819
3617.8	2.7641	2764.1	0.73715
3615.9	2.7656	2765.6	0.73598
3614.0	2.7670	2767.0	0.73507
3612.1	2.7685	2768.5	0.73411
3610.1	2.7700	2770.0	0.73309
3608.2	2.7715	2771.5	0.73204
3606.2	2.7730	2773.0	0.73065
3604.4	2.7744	2774.4	0.72932
3602.4	2.7759	2775.9	0.72826
3600.5	2.7774	2777.4	0.72726
3598.5	2.7789	2778.9	0.72616
3596.6	2.7804	2780.4	0.72525
3594.7	2.7819	2781.9	0.72437
3592.7	2.7834	2783.4	0.72339
3590.8	2.7849	2784.9	0.72243
3588.9	2.7864	2786.4	0.72182
3586.9	2.7879	2787.9	0.72093
3585.0	2.7894	2789.4	0.71955
3583.1	2.7909	2790.9	0.71847
3581.1	2.7924	2792.4	0.71762
3579.2	2.7939	2793.9	0.71681
3577.3	2.7954	2795.4	0.71601
3575.4	2.7969	2796.9	0.71522
3573.5	2.7984	2798.4	0.71430
3571.6	2.7999	2799.9	0.71341
3569.6	2.8014	2801.4	0.71277
3567.7	2.8029	2802.9	0.71221
3565.8	2.8044	2804.4	0.71133
3563.8	2.8060	2806.0	0.71035
3561.9	2.8075	2807.5	0.70941
3560.0	2.8090	2809.0	0.70859
3558.1	2.8105	2810.5	0.70784
3556.1	2.8121	2812.1	0.70711
3554.2	2.8136	2813.6	0.70646
3552.3	2.8151	2815.1	0.70579
3550.4	2.8166	2816.6	0.70508
3548.4	2.8182	2818.2	0.70441
3546.5	2.8197	2819.7	0.70365
3544.6	2.8212	2821.2	0.70282
3542.6	2.8228	2822.8	0.70211
3540.7	2.8243	2824.3	0.70147
3538.7	2.8259	2825.9	0.70092
3536.8	2.8274	2827.4	0.70029
3534.9	2.8289	2828.9	0.69972
3532.9	2.8305	2830.5	0.69917
3531.1	2.8320	2832.0	0.69862
3529.1	2.8336	2833.6	0.69806
3527.2	2.8351	2835.1	0.69749
3525.2	2.8367	2836.7	0.69684
3523.4	2.8382	2838.2	0.69613
3521.4	2.8398	2839.8	0.69557
3519.5	2.8413	2841.3	0.69513
3517.5	2.8429	2842.9	0.69456
3515.7	2.8444	2844.4	0.69393
3513.7	2.8460	2846.0	0.69336
3511.7	2.8476	2847.6	0.69294
3509.9	2.8491	2849.1	0.69256
3507.9	2.8507	2850.7	0.69203
3505.9	2.8523	2852.3	0.69147
3504.1	2.8538	2853.8	0.69091
3502.1	2.8554	2855.4	0.69033
3500.2	2.8570	2857.0	0.69000
3498.2	2.8586	2858.6	0.68955
3496.4	2.8601	2860.1	0.68912
3494.4	2.8617	2861.7	0.68872
3492.5	2.8633	2863.3	0.68830
3490.5	2.8649	2864.9	0.68791
3488.6	2.8665	2866.5	0.68754
3486.6	2.8681	2868.1	0.68710
3484.8	2.8696	2869.6	0.68670
3482.9	2.8712	2871.2	0.68638
3480.9	2.8728	2872.8	0.68596
3479.0	2.8744	2874.4	0.68551
3477.1	2.8760	2876.0	0.68530
3475.1	2.8776	2877.6	0.68508
3473.2	2.8792	2879.2	0.68479
3471.3	2.8808	2880.8	0.68428
3469.3	2.8824	2882.4	0.68372
3467.4	2.8840	2884.0	0.68337
3465.5	2.8856	2885.6	0.68323
3463.6	2.8872	2887.2	0.68318
3461.6	2.8888	2888.8	0.68295
3459.7	2.8904	2890.4	0.68259
3457.8	2.8920	2892.0	0.68228
3455.8	2.8937	2893.7	0.68214
3453.9	2.8953	2895.3	0.68202
3452.0	2.8969	2896.9	0.68174
3450.1	2.8985	2898.5	0.68150
3448.2	2.9001	2900.1	0.68128
3446.1	2.9018	2901.8	0.68110
3444.2	2.9034	2903.4	0.68092
3442.3	2.9050	2905.0	0.68077
3440.4	2.9066	2906.6	0.68061
3438.4	2.9083	2908.3	0.68033
3436.5	2.9099	2909.9	0.67996
3434.7	2.9115	2911.5	0.67976
3432.7	2.9132	2913.2	0.67970
3430.8	2.9148	2914.8	0.67955
3428.9	2.9164	2916.4	0.67938
3426.9	2.9181	2918.1	0.67933
3425.0	2.9197	2919.7	0.67930
3423.0	2.9214	2921.4	0.67921
3421.1	2.9230	2923.0	0.67903
3419.2	2.9247	2924.7	0.67887
3417.3	2.9263	2926.3	0.67873
3415.3	2.9280	2928.0	0.67862
3413.4	2.9296	2929.6	0.67842
3411.5	2.9313	2931.3	0.67832
3409.6	2.9329	2932.9	0.67827
