Wavenumber (cm-1)	Wavelength (µm)	Wavelength (nm)	SynOl_Fo20
4620.6	2.1642	2164.2	0.48702
4618.7	2.1651	2165.1	0.48702
4616.8	2.1660	2166.0	0.48697
4614.9	2.1669	2166.9	0.48697
4613.0	2.1678	2167.8	0.48696
4611.1	2.1687	2168.7	0.48687
4609.1	2.1696	2169.6	0.48677
4607.2	2.1705	2170.5	0.48690
4605.3	2.1714	2171.4	0.48697
4603.4	2.1723	2172.3	0.48690
4601.3	2.1733	2173.3	0.48677
4599.4	2.1742	2174.2	0.48684
4597.5	2.1751	2175.1	0.48681
4595.6	2.1760	2176.0	0.48686
4593.7	2.1769	2176.9	0.48692
4591.8	2.1778	2177.8	0.48701
4589.9	2.1787	2178.7	0.48706
4588.0	2.1796	2179.6	0.48695
4585.9	2.1806	2180.6	0.48677
4584.0	2.1815	2181.5	0.48677
4582.1	2.1824	2182.4	0.48680
4580.2	2.1833	2183.3	0.48690
4578.3	2.1842	2184.2	0.48691
4576.4	2.1851	2185.1	0.48699
4574.4	2.1861	2186.1	0.48695
4572.5	2.1870	2187.0	0.48688
4570.6	2.1879	2187.9	0.48692
4568.7	2.1888	2188.8	0.48682
4566.6	2.1898	2189.8	0.48672
4564.8	2.1907	2190.7	0.48678
4562.9	2.1916	2191.6	0.48693
4560.8	2.1926	2192.6	0.48696
4558.9	2.1935	2193.5	0.48683
4557.1	2.1944	2194.4	0.48679
4555.2	2.1953	2195.3	0.48681
4553.1	2.1963	2196.3	0.48683
4551.2	2.1972	2197.2	0.48691
4549.4	2.1981	2198.1	0.48701
4547.3	2.1991	2199.1	0.48696
4545.5	2.2000	2200.0	0.48687
4543.6	2.2009	2200.9	0.48690
4541.5	2.2019	2201.9	0.48696
4539.7	2.2028	2202.8	0.48687
4537.8	2.2037	2203.7	0.48692
4535.8	2.2047	2204.7	0.48701
4533.9	2.2056	2205.6	0.48705
4532.1	2.2065	2206.5	0.48700
4530.0	2.2075	2207.5	0.48684
4528.2	2.2084	2208.4	0.48673
4526.1	2.2094	2209.4	0.48682
4524.3	2.2103	2210.3	0.48687
4522.2	2.2113	2211.3	0.48689
4520.4	2.2122	2212.2	0.48692
4518.5	2.2131	2213.1	0.48690
4516.5	2.2141	2214.1	0.48685
4514.7	2.2150	2215.0	0.48692
4512.6	2.2160	2216.0	0.48692
4510.8	2.2169	2216.9	0.48692
4508.8	2.2179	2217.9	0.48694
4506.9	2.2188	2218.8	0.48697
4504.9	2.2198	2219.8	0.48697
4503.1	2.2207	2220.7	0.48692
4501.1	2.2217	2221.7	0.48689
4499.2	2.2226	2222.6	0.48687
4497.2	2.2236	2223.6	0.48689
4495.4	2.2245	2224.5	0.48694
4493.4	2.2255	2225.5	0.48696
4491.6	2.2264	2226.4	0.48693
4489.5	2.2274	2227.4	0.48690
4487.5	2.2284	2228.4	0.48694
4485.7	2.2293	2229.3	0.48696
4483.7	2.2303	2230.3	0.48696
4481.9	2.2312	2231.2	0.48700
4479.9	2.2322	2232.2	0.48707
4478.1	2.2331	2233.1	0.48702
4476.1	2.2341	2234.1	0.48689
4474.1	2.2351	2235.1	0.48687
4472.3	2.2360	2236.0	0.48695
4470.3	2.2370	2237.0	0.48696
4468.3	2.2380	2238.0	0.48701
4466.5	2.2389	2238.9	0.48704
4464.5	2.2399	2239.9	0.48711
4462.5	2.2409	2240.9	0.48708
4460.7	2.2418	2241.8	0.48708
4458.7	2.2428	2242.8	0.48703
4456.7	2.2438	2243.8	0.48694
4454.7	2.2448	2244.8	0.48691
4453.0	2.2457	2245.7	0.48698
4451.0	2.2467	2246.7	0.48698
4449.0	2.2477	2247.7	0.48698
4447.2	2.2486	2248.6	0.48697
4445.2	2.2496	2249.6	0.48694
4443.3	2.2506	2250.6	0.48693
4441.3	2.2516	2251.6	0.48688
4439.3	2.2526	2252.6	0.48689
4437.5	2.2535	2253.5	0.48696
4435.6	2.2545	2254.5	0.48699
4433.6	2.2555	2255.5	0.48696
4431.6	2.2565	2256.5	0.48690
4429.7	2.2575	2257.5	0.48694
4427.9	2.2584	2258.4	0.48698
4426.0	2.2594	2259.4	0.48703
4424.0	2.2604	2260.4	0.48703
4422.0	2.2614	2261.4	0.48706
4420.1	2.2624	2262.4	0.48696
4418.1	2.2634	2263.4	0.48701
4416.2	2.2644	2264.4	0.48710
4414.2	2.2654	2265.4	0.48710
4412.5	2.2663	2266.3	0.48713
4410.5	2.2673	2267.3	0.48706
4408.6	2.2683	2268.3	0.48702
4406.6	2.2693	2269.3	0.48705
4404.7	2.2703	2270.3	0.48702
4402.8	2.2713	2271.3	0.48699
4400.8	2.2723	2272.3	0.48689
4398.9	2.2733	2273.3	0.48690
4397.0	2.2743	2274.3	0.48691
4395.0	2.2753	2275.3	0.48688
4393.1	2.2763	2276.3	0.48691
4391.2	2.2773	2277.3	0.48699
4389.2	2.2783	2278.3	0.48706
4387.3	2.2793	2279.3	0.48706
4385.4	2.2803	2280.3	0.48694
4383.5	2.2813	2281.3	0.48700
4381.5	2.2823	2282.3	0.48712
4379.6	2.2833	2283.3	0.48717
4377.7	2.2843	2284.3	0.48710
4375.8	2.2853	2285.3	0.48706
4373.9	2.2863	2286.3	0.48698
4372.0	2.2873	2287.3	0.48702
4369.9	2.2884	2288.4	0.48711
4368.0	2.2894	2289.4	0.48707
4366.0	2.2904	2290.4	0.48708
4364.1	2.2914	2291.4	0.48723
4362.2	2.2924	2292.4	0.48716
4360.3	2.2934	2293.4	0.48699
4358.4	2.2944	2294.4	0.48691
4356.5	2.2954	2295.4	0.48702
4354.5	2.2965	2296.5	0.48709
4352.6	2.2975	2297.5	0.48705
4350.7	2.2985	2298.5	0.48706
4348.8	2.2995	2299.5	0.48706
4346.9	2.3005	2300.5	0.48696
4344.8	2.3016	2301.6	0.48698
4342.9	2.3026	2302.6	0.48701
4341.0	2.3036	2303.6	0.48695
4339.1	2.3046	2304.6	0.48694
4337.3	2.3056	2305.6	0.48697
4335.2	2.3067	2306.7	0.48685
4333.3	2.3077	2307.7	0.48680
4331.4	2.3087	2308.7	0.48683
4329.4	2.3098	2309.8	0.48697
4327.5	2.3108	2310.8	0.48695
4325.6	2.3118	2311.8	0.48692
4323.6	2.3129	2312.9	0.48688
4321.7	2.3139	2313.9	0.48689
4319.8	2.3149	2314.9	0.48688
4318.0	2.3159	2315.9	0.48689
4315.9	2.3170	2317.0	0.48694
4314.1	2.3180	2318.0	0.48704
4312.0	2.3191	2319.1	0.48711
4310.2	2.3201	2320.1	0.48709
4308.3	2.3211	2321.1	0.48705
4306.3	2.3222	2322.2	0.48702
4304.4	2.3232	2323.2	0.48696
4302.4	2.3243	2324.3	0.48696
4300.5	2.3253	2325.3	0.48698
4298.7	2.3263	2326.3	0.48708
4296.6	2.3274	2327.4	0.48705
4294.8	2.3284	2328.4	0.48695
4292.8	2.3295	2329.5	0.48694
4290.9	2.3305	2330.5	0.48704
4288.9	2.3316	2331.6	0.48707
4287.1	2.3326	2332.6	0.48710
4285.0	2.3337	2333.7	0.48707
4283.2	2.3347	2334.7	0.48701
4281.2	2.3358	2335.8	0.48697
4279.4	2.3368	2336.8	0.48692
4277.3	2.3379	2337.9	0.48689
4275.5	2.3389	2338.9	0.48696
4273.5	2.3400	2340.0	0.48698
4271.7	2.3410	2341.0	0.48700
4269.7	2.3421	2342.1	0.48698
4267.7	2.3432	2343.2	0.48697
4265.8	2.3442	2344.2	0.48693
4263.8	2.3453	2345.3	0.48691
4262.0	2.3463	2346.3	0.48689
4260.0	2.3474	2347.4	0.48690
4258.0	2.3485	2348.5	0.48693
4256.2	2.3495	2349.5	0.48694
4254.2	2.3506	2350.6	0.48687
4252.2	2.3517	2351.7	0.48691
4250.4	2.3527	2352.7	0.48698
4248.4	2.3538	2353.8	0.48701
4246.5	2.3549	2354.9	0.48701
4244.7	2.3559	2355.9	0.48695
4242.7	2.3570	2357.0	0.48688
4240.7	2.3581	2358.1	0.48689
4238.9	2.3591	2359.1	0.48695
4236.9	2.3602	2360.2	0.48701
4235.0	2.3613	2361.3	0.48699
4233.0	2.3624	2362.4	0.48700
4231.2	2.3634	2363.4	0.48699
4229.2	2.3645	2364.5	0.48695
4227.3	2.3656	2365.6	0.48686
4225.3	2.3667	2366.7	0.48692
4223.3	2.3678	2367.8	0.48697
4221.4	2.3689	2368.9	0.48695
4219.6	2.3699	2369.9	0.48692
4217.6	2.3710	2371.0	0.48690
4215.7	2.3721	2372.1	0.48683
4213.7	2.3732	2373.2	0.48674
4211.8	2.3743	2374.3	0.48679
4209.8	2.3754	2375.4	0.48691
4208.0	2.3764	2376.4	0.48693
4206.1	2.3775	2377.5	0.48693
4204.2	2.3786	2378.6	0.48691
4202.2	2.3797	2379.7	0.48689
4200.3	2.3808	2380.8	0.48685
4198.3	2.3819	2381.9	0.48695
4196.4	2.3830	2383.0	0.48704
4194.5	2.3841	2384.1	0.48703
4192.5	2.3852	2385.2	0.48696
4190.6	2.3863	2386.3	0.48697
4188.7	2.3874	2387.4	0.48696
4186.7	2.3885	2388.5	0.48693
4184.8	2.3896	2389.6	0.48690
4182.9	2.3907	2390.7	0.48690
4181.0	2.3918	2391.8	0.48695
4179.0	2.3929	2392.9	0.48695
4177.1	2.3940	2394.0	0.48688
4175.2	2.3951	2395.1	0.48689
4173.3	2.3962	2396.2	0.48690
4171.4	2.3973	2397.3	0.48693
4169.4	2.3984	2398.4	0.48696
4167.4	2.3996	2399.6	0.48701
4165.5	2.4007	2400.7	0.48692
4163.5	2.4018	2401.8	0.48684
4161.6	2.4029	2402.9	0.48681
4159.7	2.4040	2404.0	0.48678
4157.8	2.4051	2405.1	0.48675
4155.9	2.4062	2406.2	0.48677
4153.9	2.4074	2407.4	0.48679
4152.0	2.4085	2408.5	0.48687
4150.1	2.4096	2409.6	0.48682
4148.2	2.4107	2410.7	0.48679
4146.3	2.4118	2411.8	0.48677
4144.4	2.4129	2412.9	0.48680
4142.3	2.4141	2414.1	0.48675
4140.4	2.4152	2415.2	0.48673
4138.6	2.4163	2416.3	0.48682
4136.7	2.4174	2417.4	0.48688
4134.6	2.4186	2418.6	0.48680
4132.7	2.4197	2419.7	0.48678
4130.9	2.4208	2420.8	0.48681
4128.8	2.4220	2422.0	0.48682
4126.9	2.4231	2423.1	0.48678
4125.1	2.4242	2424.2	0.48690
4123.0	2.4254	2425.4	0.48695
4121.2	2.4265	2426.5	0.48692
4119.3	2.4276	2427.6	0.48681
4117.3	2.4288	2428.8	0.48675
4115.4	2.4299	2429.9	0.48670
4113.4	2.4311	2431.1	0.48671
4111.5	2.4322	2432.2	0.48668
4109.6	2.4333	2433.3	0.48665
4107.6	2.4345	2434.5	0.48669
4105.8	2.4356	2435.6	0.48675
4103.7	2.4368	2436.8	0.48672
4101.9	2.4379	2437.9	0.48670
4099.9	2.4391	2439.1	0.48669
4098.0	2.4402	2440.2	0.48671
4096.0	2.4414	2441.4	0.48680
4094.2	2.4425	2442.5	0.48687
4092.3	2.4436	2443.6	0.48684
4090.3	2.4448	2444.8	0.48687
4088.3	2.4460	2446.0	0.48682
4086.5	2.4471	2447.1	0.48674
4084.5	2.4483	2448.3	0.48671
4082.6	2.4494	2449.4	0.48671
4080.6	2.4506	2450.6	0.48671
4078.8	2.4517	2451.7	0.48672
4076.8	2.4529	2452.9	0.48664
4074.8	2.4541	2454.1	0.48664
4073.0	2.4552	2455.2	0.48666
4071.0	2.4564	2456.4	0.48662
4069.0	2.4576	2457.6	0.48655
4067.2	2.4587	2458.7	0.48655
4065.2	2.4599	2459.9	0.48662
4063.2	2.4611	2461.1	0.48665
4061.4	2.4622	2462.2	0.48662
4059.4	2.4634	2463.4	0.48664
4057.5	2.4646	2464.6	0.48658
4055.6	2.4657	2465.7	0.48657
4053.7	2.4669	2466.9	0.48657
4051.7	2.4681	2468.1	0.48660
4049.7	2.4693	2469.3	0.48657
4047.9	2.4704	2470.4	0.48650
4046.0	2.4716	2471.6	0.48651
4044.0	2.4728	2472.8	0.48657
4042.0	2.4740	2474.0	0.48658
4040.2	2.4751	2475.1	0.48660
4038.3	2.4763	2476.3	0.48652
4036.3	2.4775	2477.5	0.48644
4034.4	2.4787	2478.7	0.48647
4032.4	2.4799	2479.9	0.48645
4030.5	2.4811	2481.1	0.48640
4028.5	2.4823	2482.3	0.48650
4026.7	2.4834	2483.4	0.48650
4024.8	2.4846	2484.6	0.48649
4022.8	2.4858	2485.8	0.48647
4020.9	2.4870	2487.0	0.48645
4019.0	2.4882	2488.2	0.48642
4017.0	2.4894	2489.4	0.48647
4015.1	2.4906	2490.6	0.48648
4013.2	2.4918	2491.8	0.48644
4011.2	2.4930	2493.0	0.48636
4009.3	2.4942	2494.2	0.48634
4007.4	2.4954	2495.4	0.48628
4005.4	2.4966	2496.6	0.48631
4003.5	2.4978	2497.8	0.48636
4001.6	2.4990	2499.0	0.48633
3999.7	2.5002	2500.2	0.48631
3997.8	2.5014	2501.4	0.48633
3995.8	2.5026	2502.6	0.48628
3993.9	2.5038	2503.8	0.48622
3992.0	2.5050	2505.0	0.48619
3989.9	2.5063	2506.3	0.48622
3988.0	2.5075	2507.5	0.48614
3986.1	2.5087	2508.7	0.48607
3984.2	2.5099	2509.9	0.48608
3982.3	2.5111	2511.1	0.48613
3980.4	2.5123	2512.3	0.48609
3978.5	2.5135	2513.5	0.48607
3976.5	2.5148	2514.8	0.48610
3974.6	2.5160	2516.0	0.48618
3972.7	2.5172	2517.2	0.48616
3970.8	2.5184	2518.4	0.48613
3968.9	2.5196	2519.6	0.48608
3966.8	2.5209	2520.9	0.48606
3964.9	2.5221	2522.1	0.48603
3963.1	2.5233	2523.3	0.48606
3961.0	2.5246	2524.6	0.48605
3959.1	2.5258	2525.8	0.48603
3957.3	2.5270	2527.0	0.48599
3955.2	2.5283	2528.3	0.48598
3953.4	2.5295	2529.5	0.48597
3951.5	2.5307	2530.7	0.48599
3949.6	2.5319	2531.9	0.48595
3947.6	2.5332	2533.2	0.48587
3945.7	2.5344	2534.4	0.48578
3943.7	2.5357	2535.7	0.48584
3941.8	2.5369	2536.9	0.48586
3940.0	2.5381	2538.1	0.48586
3937.9	2.5394	2539.4	0.48586
3936.1	2.5406	2540.6	0.48580
3934.1	2.5419	2541.9	0.48575
3932.2	2.5431	2543.1	0.48578
3930.2	2.5444	2544.4	0.48578
3928.3	2.5456	2545.6	0.48577
3926.3	2.5469	2546.9	0.48573
3924.5	2.5481	2548.1	0.48570
3922.5	2.5494	2549.4	0.48569
3920.6	2.5506	2550.6	0.48576
3918.6	2.5519	2551.9	0.48572
3916.8	2.5531	2553.1	0.48571
3914.8	2.5544	2554.4	0.48564
3912.8	2.5557	2555.7	0.48564
3911.0	2.5569	2556.9	0.48564
3909.0	2.5582	2558.2	0.48564
3907.2	2.5594	2559.4	0.48561
3905.2	2.5607	2560.7	0.48562
3903.2	2.5620	2562.0	0.48555
3901.4	2.5632	2563.2	0.48552
3899.4	2.5645	2564.5	0.48550
3897.4	2.5658	2565.8	0.48551
3895.4	2.5671	2567.1	0.48558
3893.6	2.5683	2568.3	0.48554
3891.7	2.5696	2569.6	0.48544
3889.7	2.5709	2570.9	0.48547
3887.9	2.5721	2572.1	0.48550
3885.9	2.5734	2573.4	0.48549
3883.9	2.5747	2574.7	0.48539
3882.0	2.5760	2576.0	0.48536
3880.0	2.5773	2577.3	0.48531
3878.2	2.5785	2578.5	0.48527
3876.3	2.5798	2579.8	0.48525
3874.3	2.5811	2581.1	0.48529
3872.4	2.5824	2582.4	0.48527
3870.4	2.5837	2583.7	0.48532
3868.5	2.5850	2585.0	0.48521
3866.5	2.5863	2586.3	0.48521
3864.7	2.5875	2587.5	0.48520
3862.8	2.5888	2588.8	0.48508
3860.9	2.5901	2590.1	0.48505
3858.9	2.5914	2591.4	0.48509
3857.0	2.5927	2592.7	0.48516
3855.1	2.5940	2594.0	0.48526
3853.1	2.5953	2595.3	0.48512
3851.2	2.5966	2596.6	0.48491
3849.3	2.5979	2597.9	0.48482
3847.3	2.5992	2599.2	0.48484
3845.4	2.6005	2600.5	0.48487
3843.5	2.6018	2601.8	0.48491
3841.6	2.6031	2603.1	0.48494
3839.7	2.6044	2604.4	0.48499
3837.7	2.6057	2605.7	0.48491
3835.7	2.6071	2607.1	0.48480
3833.8	2.6084	2608.4	0.48482
3831.9	2.6097	2609.7	0.48488
3830.0	2.6110	2611.0	0.48482
3828.0	2.6123	2612.3	0.48481
3826.1	2.6136	2613.6	0.48482
3824.2	2.6149	2614.9	0.48485
3822.2	2.6163	2616.3	0.48483
3820.3	2.6176	2617.6	0.48476
3818.4	2.6189	2618.9	0.48474
3816.5	2.6202	2620.2	0.48475
3814.5	2.6216	2621.6	0.48468
3812.6	2.6229	2622.9	0.48466
3810.7	2.6242	2624.2	0.48461
3808.8	2.6255	2625.5	0.48464
3806.8	2.6269	2626.9	0.48465
3804.9	2.6282	2628.2	0.48456
3803.0	2.6295	2629.5	0.48461
3801.0	2.6309	2630.9	0.48459
3799.1	2.6322	2632.2	0.48448
3797.2	2.6335	2633.5	0.48449
3795.2	2.6349	2634.9	0.48442
3793.3	2.6362	2636.2	0.48439
3791.3	2.6376	2637.6	0.48446
3789.5	2.6389	2638.9	0.48447
3787.6	2.6402	2640.2	0.48442
3785.6	2.6416	2641.6	0.48439
3783.7	2.6429	2642.9	0.48435
3781.7	2.6443	2644.3	0.48437
3779.9	2.6456	2645.6	0.48432
3777.9	2.6470	2647.0	0.48420
3776.0	2.6483	2648.3	0.48417
3774.0	2.6497	2649.7	0.48426
3772.2	2.6510	2651.0	0.48430
3770.2	2.6524	2652.4	0.48426
3768.2	2.6538	2653.8	0.48409
3766.3	2.6551	2655.1	0.48408
3764.4	2.6565	2656.5	0.48407
3762.5	2.6578	2657.8	0.48400
3760.5	2.6592	2659.2	0.48400
3758.6	2.6606	2660.6	0.48401
3756.7	2.6619	2661.9	0.48397
3754.7	2.6633	2663.3	0.48400
3752.8	2.6647	2664.7	0.48401
3750.9	2.6660	2666.0	0.48399
3749.0	2.6674	2667.4	0.48386
3747.0	2.6688	2668.8	0.48373
3745.2	2.6701	2670.1	0.48374
3743.2	2.6715	2671.5	0.48359
3741.3	2.6729	2672.9	0.48339
3739.3	2.6743	2674.3	0.48328
3737.3	2.6757	2675.7	0.48323
3735.5	2.6770	2677.0	0.48312
3733.6	2.6784	2678.4	0.48294
3731.6	2.6798	2679.8	0.48288
3729.7	2.6812	2681.2	0.48287
3727.7	2.6826	2682.6	0.48295
3725.8	2.6840	2684.0	0.48294
3723.8	2.6854	2685.4	0.48292
3721.9	2.6868	2686.8	0.48286
3720.1	2.6881	2688.1	0.48277
3718.2	2.6895	2689.5	0.48280
3716.2	2.6909	2690.9	0.48290
3714.3	2.6923	2692.3	0.48294
3712.4	2.6937	2693.7	0.48290
3710.4	2.6951	2695.1	0.48274
3708.5	2.6965	2696.5	0.48263
3706.6	2.6979	2697.9	0.48254
3704.7	2.6993	2699.3	0.48256
3702.6	2.7008	2700.8	0.48258
3700.8	2.7021	2702.1	0.48251
3698.8	2.7036	2703.6	0.48242
3696.9	2.7050	2705.0	0.48247
3694.9	2.7064	2706.4	0.48241
3693.0	2.7078	2707.8	0.48235
3691.1	2.7092	2709.2	0.48228
3689.2	2.7106	2710.6	0.48212
3687.2	2.7121	2712.1	0.48193
3685.3	2.7135	2713.5	0.48194
3683.4	2.7149	2714.9	0.48189
3681.5	2.7163	2716.3	0.48177
3679.6	2.7177	2717.7	0.48179
3677.6	2.7192	2719.2	0.48206
3675.7	2.7206	2720.6	0.48206
3673.8	2.7220	2722.0	0.48152
3671.9	2.7234	2723.4	0.48127
3669.9	2.7249	2724.9	0.48118
3668.0	2.7263	2726.3	0.48101
3666.1	2.7277	2727.7	0.48090
3664.1	2.7292	2729.2	0.48074
3662.2	2.7306	2730.6	0.48063
3660.2	2.7321	2732.1	0.48052
3658.3	2.7335	2733.5	0.48045
3656.4	2.7349	2734.9	0.48034
3654.4	2.7364	2736.4	0.48018
3652.6	2.7378	2737.8	0.48007
3650.6	2.7393	2739.3	0.47995
3648.7	2.7407	2740.7	0.47974
3646.7	2.7422	2742.2	0.47954
3644.8	2.7436	2743.6	0.47938
3642.9	2.7451	2745.1	0.47923
3641.0	2.7465	2746.5	0.47901
3639.0	2.7480	2748.0	0.47883
3637.2	2.7494	2749.4	0.47874
3635.2	2.7509	2750.9	0.47859
3633.2	2.7524	2752.4	0.47835
3631.3	2.7538	2753.8	0.47821
3629.4	2.7553	2755.3	0.47803
3627.5	2.7567	2756.7	0.47765
3625.6	2.7582	2758.2	0.47736
3623.6	2.7597	2759.7	0.47723
3621.7	2.7611	2761.1	0.47715
3619.8	2.7626	2762.6	0.47699
3617.8	2.7641	2764.1	0.47665
3615.9	2.7656	2765.6	0.47642
3614.0	2.7670	2767.0	0.47624
3612.1	2.7685	2768.5	0.47608
3610.1	2.7700	2770.0	0.47590
3608.2	2.7715	2771.5	0.47565
3606.2	2.7730	2773.0	0.47537
3604.4	2.7744	2774.4	0.47511
3602.4	2.7759	2775.9	0.47485
3600.5	2.7774	2777.4	0.47459
3598.5	2.7789	2778.9	0.47428
3596.6	2.7804	2780.4	0.47405
3594.7	2.7819	2781.9	0.47383
3592.7	2.7834	2783.4	0.47357
3590.8	2.7849	2784.9	0.47333
3588.9	2.7864	2786.4	0.47311
3586.9	2.7879	2787.9	0.47279
3585.0	2.7894	2789.4	0.47244
3583.1	2.7909	2790.9	0.47218
3581.1	2.7924	2792.4	0.47199
3579.2	2.7939	2793.9	0.47182
3577.3	2.7954	2795.4	0.47162
3575.4	2.7969	2796.9	0.47143
3573.5	2.7984	2798.4	0.47114
3571.6	2.7999	2799.9	0.47082
3569.6	2.8014	2801.4	0.47057
3567.7	2.8029	2802.9	0.47028
3565.8	2.8044	2804.4	0.46998
3563.8	2.8060	2806.0	0.46972
3561.9	2.8075	2807.5	0.46948
3560.0	2.8090	2809.0	0.46926
3558.1	2.8105	2810.5	0.46902
3556.1	2.8121	2812.1	0.46876
3554.2	2.8136	2813.6	0.46856
3552.3	2.8151	2815.1	0.46825
3550.4	2.8166	2816.6	0.46796
3548.4	2.8182	2818.2	0.46772
3546.5	2.8197	2819.7	0.46740
3544.6	2.8212	2821.2	0.46706
3542.6	2.8228	2822.8	0.46684
3540.7	2.8243	2824.3	0.46670
3538.7	2.8259	2825.9	0.46651
3536.8	2.8274	2827.4	0.46618
3534.9	2.8289	2828.9	0.46599
3532.9	2.8305	2830.5	0.46583
3531.1	2.8320	2832.0	0.46564
3529.1	2.8336	2833.6	0.46538
3527.2	2.8351	2835.1	0.46513
3525.2	2.8367	2836.7	0.46484
3523.4	2.8382	2838.2	0.46453
3521.4	2.8398	2839.8	0.46439
3519.5	2.8413	2841.3	0.46428
3517.5	2.8429	2842.9	0.46409
3515.7	2.8444	2844.4	0.46386
3513.7	2.8460	2846.0	0.46357
3511.7	2.8476	2847.6	0.46342
3509.9	2.8491	2849.1	0.46330
3507.9	2.8507	2850.7	0.46308
3505.9	2.8523	2852.3	0.46284
3504.1	2.8538	2853.8	0.46259
3502.1	2.8554	2855.4	0.46230
3500.2	2.8570	2857.0	0.46219
3498.2	2.8586	2858.6	0.46209
3496.4	2.8601	2860.1	0.46189
3494.4	2.8617	2861.7	0.46169
3492.5	2.8633	2863.3	0.46150
3490.5	2.8649	2864.9	0.46135
3488.6	2.8665	2866.5	0.46125
3486.6	2.8681	2868.1	0.46101
3484.8	2.8696	2869.6	0.46080
3482.9	2.8712	2871.2	0.46070
3480.9	2.8728	2872.8	0.46055
3479.0	2.8744	2874.4	0.46032
3477.1	2.8760	2876.0	0.46023
3475.1	2.8776	2877.6	0.46010
3473.2	2.8792	2879.2	0.45997
3471.3	2.8808	2880.8	0.45980
3469.3	2.8824	2882.4	0.45950
3467.4	2.8840	2884.0	0.45929
3465.5	2.8856	2885.6	0.45927
3463.6	2.8872	2887.2	0.45930
3461.6	2.8888	2888.8	0.45921
3459.7	2.8904	2890.4	0.45903
3457.8	2.8920	2892.0	0.45890
3455.8	2.8937	2893.7	0.45878
3453.9	2.8953	2895.3	0.45868
3452.0	2.8969	2896.9	0.45861
3450.1	2.8985	2898.5	0.45849
3448.2	2.9001	2900.1	0.45836
3446.1	2.9018	2901.8	0.45827
3444.2	2.9034	2903.4	0.45817
3442.3	2.9050	2905.0	0.45816
3440.4	2.9066	2906.6	0.45812
3438.4	2.9083	2908.3	0.45793
3436.5	2.9099	2909.9	0.45767
3434.7	2.9115	2911.5	0.45755
3432.7	2.9132	2913.2	0.45754
3430.8	2.9148	2914.8	0.45747
3428.9	2.9164	2916.4	0.45739
3426.9	2.9181	2918.1	0.45738
3425.0	2.9197	2919.7	0.45733
3423.0	2.9214	2921.4	0.45730
3421.1	2.9230	2923.0	0.45722
3419.2	2.9247	2924.7	0.45715
3417.3	2.9263	2926.3	0.45716
3415.3	2.9280	2928.0	0.45711
3413.4	2.9296	2929.6	0.45698
3411.5	2.9313	2931.3	0.45685
3409.6	2.9329	2932.9	0.45675
3407.6	2.9346	2934.6	0.45674
3405.6	2.9363	2936.3	0.45675
3403.8	2.9379	2937.9	0.45668
3401.8	2.9396	2939.6	0.45645
3399.9	2.9413	2941.3	0.45635
3398.0	2.9429	2942.9	0.45645
3396.0	2.9446	2944.6	0.45652
3394.1	2.9463	2946.3	0.45648
3392.2	2.9479	2947.9	0.45624
3390.3	2.9496	2949.6	0.45622
3388.3	2.9513	2951.3	0.45640
3386.4	2.9530	2953.0	0.45639
3384.4	2.9547	2954.7	0.45638
3382.6	2.9563	2956.3	0.45634
3380.7	2.9580	2958.0	0.45632
3378.7	2.9597	2959.7	0.45628
3376.8	2.9614	2961.4	0.45627
3374.8	2.9631	2963.1	0.45625
3372.9	2.9648	2964.8	0.45629
3371.0	2.9665	2966.5	0.45615
3369.0	2.9682	2968.2	0.45597
3367.1	2.9699	2969.9	0.45603
3365.2	2.9716	2971.6	0.45612
3363.3	2.9733	2973.3	0.45615
3361.3	2.9750	2975.0	0.45611
3359.4	2.9767	2976.7	0.45614
3357.5	2.9784	2978.4	0.45617
3355.6	2.9801	2980.1	0.45616
3353.7	2.9818	2981.8	0.45614
3351.7	2.9836	2983.6	0.45602
3349.7	2.9853	2985.3	0.45591
3347.8	2.9870	2987.0	0.45601
3345.9	2.9887	2988.7	0.45613
3344.0	2.9904	2990.4	0.45610
3342.0	2.9922	2992.2	0.45605
3340.1	2.9939	2993.9	0.45600
3338.2	2.9956	2995.6	0.45590
3336.2	2.9974	2997.4	0.45595
3334.3	2.9991	2999.1	0.45607
3332.4	3.0008	3000.8	0.45610
3330.4	3.0026	3002.6	0.45610
3328.6	3.0043	3004.3	0.45607
3326.7	3.0060	3006.0	0.45602
3324.7	3.0078	3007.8	0.45599
3322.8	3.0095	3009.5	0.45606
3320.8	3.0113	3011.3	0.45608
3319.0	3.0130	3013.0	0.45608
3317.0	3.0148	3014.8	0.45605
3315.1	3.0165	3016.5	0.45606
3313.1	3.0183	3018.3	0.45609
3311.1	3.0201	3020.1	0.45602
3309.3	3.0218	3021.8	0.45585
3307.3	3.0236	3023.6	0.45568
3305.5	3.0253	3025.3	0.45562
3303.5	3.0271	3027.1	0.45579
3301.5	3.0289	3028.9	0.45596
3299.7	3.0306	3030.6	0.45602
3297.7	3.0324	3032.4	0.45598
3295.8	3.0342	3034.2	0.45592
3293.8	3.0360	3036.0	0.45584
3292.0	3.0377	3037.7	0.45578
3290.0	3.0395	3039.5	0.45585
3288.1	3.0413	3041.3	0.45590
3286.1	3.0431	3043.1	0.45587
3284.2	3.0449	3044.9	0.45587
3282.2	3.0467	3046.7	0.45581
3280.3	3.0485	3048.5	0.45574
3278.4	3.0503	3050.3	0.45569
