Wavenumber (cm-1)	Wavelength (µm)	Wavelength (nm)	SynOl_Fo90
4346.9	2.3005	2300.5	0.73069
4344.8	2.3016	2301.6	0.73074
4342.9	2.3026	2302.6	0.73084
4341.0	2.3036	2303.6	0.73095
4339.1	2.3046	2304.6	0.73094
4337.3	2.3056	2305.6	0.73110
4335.2	2.3067	2306.7	0.73128
4333.3	2.3077	2307.7	0.73139
4331.4	2.3087	2308.7	0.73147
4329.4	2.3098	2309.8	0.73160
4327.5	2.3108	2310.8	0.73185
4325.6	2.3118	2311.8	0.73202
4323.6	2.3129	2312.9	0.73206
4321.7	2.3139	2313.9	0.73230
4319.8	2.3149	2314.9	0.73254
4318.0	2.3159	2315.9	0.73275
4315.9	2.3170	2317.0	0.73290
4314.1	2.3180	2318.0	0.73301
4312.0	2.3191	2319.1	0.73311
4310.2	2.3201	2320.1	0.73327
4308.3	2.3211	2321.1	0.73340
4306.3	2.3222	2322.2	0.73358
4304.4	2.3232	2323.2	0.73373
4302.4	2.3243	2324.3	0.73391
4300.5	2.3253	2325.3	0.73398
4298.7	2.3263	2326.3	0.73414
4296.6	2.3274	2327.4	0.73426
4294.8	2.3284	2328.4	0.73436
4292.8	2.3295	2329.5	0.73438
4290.9	2.3305	2330.5	0.73448
4288.9	2.3316	2331.6	0.73456
4287.1	2.3326	2332.6	0.73471
4285.0	2.3337	2333.7	0.73488
4283.2	2.3347	2334.7	0.73508
4281.2	2.3358	2335.8	0.73508
4279.4	2.3368	2336.8	0.73519
4277.3	2.3379	2337.9	0.73529
4275.5	2.3389	2338.9	0.73533
4273.5	2.3400	2340.0	0.73540
4271.7	2.3410	2341.0	0.73549
4269.7	2.3421	2342.1	0.73550
4267.7	2.3432	2343.2	0.73564
4265.8	2.3442	2344.2	0.73571
4263.8	2.3453	2345.3	0.73581
4262.0	2.3463	2346.3	0.73599
4260.0	2.3474	2347.4	0.73605
4258.0	2.3485	2348.5	0.73606
4256.2	2.3495	2349.5	0.73625
4254.2	2.3506	2350.6	0.73646
4252.2	2.3517	2351.7	0.73662
4250.4	2.3527	2352.7	0.73669
4248.4	2.3538	2353.8	0.73679
4246.5	2.3549	2354.9	0.73689
4244.7	2.3559	2355.9	0.73712
4242.7	2.3570	2357.0	0.73726
4240.7	2.3581	2358.1	0.73741
4238.9	2.3591	2359.1	0.73762
4236.9	2.3602	2360.2	0.73774
4235.0	2.3613	2361.3	0.73777
4233.0	2.3624	2362.4	0.73791
4231.2	2.3634	2363.4	0.73800
4229.2	2.3645	2364.5	0.73816
4227.3	2.3656	2365.6	0.73831
4225.3	2.3667	2366.7	0.73834
4223.3	2.3678	2367.8	0.73839
4221.4	2.3689	2368.9	0.73852
4219.6	2.3699	2369.9	0.73860
4217.6	2.3710	2371.0	0.73873
4215.7	2.3721	2372.1	0.73881
4213.7	2.3732	2373.2	0.73892
4211.8	2.3743	2374.3	0.73904
4209.8	2.3754	2375.4	0.73921
4208.0	2.3764	2376.4	0.73929
4206.1	2.3775	2377.5	0.73941
4204.2	2.3786	2378.6	0.73950
4202.2	2.3797	2379.7	0.73963
4200.3	2.3808	2380.8	0.73975
4198.3	2.3819	2381.9	0.73994
4196.4	2.3830	2383.0	0.73999
4194.5	2.3841	2384.1	0.74012
4192.5	2.3852	2385.2	0.74019
4190.6	2.3863	2386.3	0.74030
4188.7	2.3874	2387.4	0.74042
4186.7	2.3885	2388.5	0.74057
4184.8	2.3896	2389.6	0.74054
4182.9	2.3907	2390.7	0.74063
4181.0	2.3918	2391.8	0.74071
4179.0	2.3929	2392.9	0.74081
4177.1	2.3940	2394.0	0.74095
4175.2	2.3951	2395.1	0.74109
4173.3	2.3962	2396.2	0.74124
4171.4	2.3973	2397.3	0.74142
4169.4	2.3984	2398.4	0.74147
4167.4	2.3996	2399.6	0.74153
4165.5	2.4007	2400.7	0.74159
4163.5	2.4018	2401.8	0.74176
4161.6	2.4029	2402.9	0.74187
4159.7	2.4040	2404.0	0.74196
4157.8	2.4051	2405.1	0.74202
4155.9	2.4062	2406.2	0.74221
4153.9	2.4074	2407.4	0.74234
4152.0	2.4085	2408.5	0.74245
4150.1	2.4096	2409.6	0.74252
4148.2	2.4107	2410.7	0.74257
4146.3	2.4118	2411.8	0.74266
4144.4	2.4129	2412.9	0.74275
4142.3	2.4141	2414.1	0.74271
4140.4	2.4152	2415.2	0.74289
4138.6	2.4163	2416.3	0.74311
4136.7	2.4174	2417.4	0.74315
4134.6	2.4186	2418.6	0.74312
4132.7	2.4197	2419.7	0.74323
4130.9	2.4208	2420.8	0.74341
4128.8	2.4220	2422.0	0.74358
4126.9	2.4231	2423.1	0.74361
4125.1	2.4242	2424.2	0.74370
4123.0	2.4254	2425.4	0.74374
4121.2	2.4265	2426.5	0.74383
4119.3	2.4276	2427.6	0.74391
4117.3	2.4288	2428.8	0.74403
4115.4	2.4299	2429.9	0.74409
4113.4	2.4311	2431.1	0.74420
4111.5	2.4322	2432.2	0.74432
4109.6	2.4333	2433.3	0.74444
4107.6	2.4345	2434.5	0.74452
4105.8	2.4356	2435.6	0.74456
4103.7	2.4368	2436.8	0.74460
4101.9	2.4379	2437.9	0.74477
4099.9	2.4391	2439.1	0.74488
4098.0	2.4402	2440.2	0.74492
4096.0	2.4414	2441.4	0.74495
4094.2	2.4425	2442.5	0.74513
4092.3	2.4436	2443.6	0.74518
4090.3	2.4448	2444.8	0.74527
4088.3	2.4460	2446.0	0.74540
4086.5	2.4471	2447.1	0.74541
4084.5	2.4483	2448.3	0.74550
4082.6	2.4494	2449.4	0.74565
4080.6	2.4506	2450.6	0.74563
4078.8	2.4517	2451.7	0.74571
4076.8	2.4529	2452.9	0.74582
4074.8	2.4541	2454.1	0.74598
4073.0	2.4552	2455.2	0.74606
4071.0	2.4564	2456.4	0.74611
4069.0	2.4576	2457.6	0.74615
4067.2	2.4587	2458.7	0.74631
4065.2	2.4599	2459.9	0.74640
4063.2	2.4611	2461.1	0.74640
4061.4	2.4622	2462.2	0.74631
4059.4	2.4634	2463.4	0.74640
4057.5	2.4646	2464.6	0.74658
4055.6	2.4657	2465.7	0.74671
4053.7	2.4669	2466.9	0.74670
4051.7	2.4681	2468.1	0.74672
4049.7	2.4693	2469.3	0.74687
4047.9	2.4704	2470.4	0.74701
4046.0	2.4716	2471.6	0.74704
4044.0	2.4728	2472.8	0.74708
4042.0	2.4740	2474.0	0.74711
4040.2	2.4751	2475.1	0.74726
4038.3	2.4763	2476.3	0.74741
4036.3	2.4775	2477.5	0.74746
4034.4	2.4787	2478.7	0.74748
4032.4	2.4799	2479.9	0.74767
4030.5	2.4811	2481.1	0.74769
4028.5	2.4823	2482.3	0.74769
4026.7	2.4834	2483.4	0.74775
4024.8	2.4846	2484.6	0.74779
4022.8	2.4858	2485.8	0.74773
4020.9	2.4870	2487.0	0.74783
4019.0	2.4882	2488.2	0.74795
4017.0	2.4894	2489.4	0.74808
4015.1	2.4906	2490.6	0.74817
4013.2	2.4918	2491.8	0.74829
4011.2	2.4930	2493.0	0.74826
4009.3	2.4942	2494.2	0.74829
4007.4	2.4954	2495.4	0.74836
4005.4	2.4966	2496.6	0.74844
4003.5	2.4978	2497.8	0.74852
4001.6	2.4990	2499.0	0.74863
3999.7	2.5002	2500.2	0.74867
3997.8	2.5014	2501.4	0.74878
3995.8	2.5026	2502.6	0.74887
3993.9	2.5038	2503.8	0.74888
3992.0	2.5050	2505.0	0.74884
3989.9	2.5063	2506.3	0.74896
3988.0	2.5075	2507.5	0.74906
3986.1	2.5087	2508.7	0.74908
3984.2	2.5099	2509.9	0.74904
3982.3	2.5111	2511.1	0.74915
3980.4	2.5123	2512.3	0.74930
3978.5	2.5135	2513.5	0.74940
3976.5	2.5148	2514.8	0.74942
3974.6	2.5160	2516.0	0.74946
3972.7	2.5172	2517.2	0.74948
3970.8	2.5184	2518.4	0.74954
3968.9	2.5196	2519.6	0.74961
3966.8	2.5209	2520.9	0.74971
3964.9	2.5221	2522.1	0.74975
3963.1	2.5233	2523.3	0.74985
3961.0	2.5246	2524.6	0.74998
3959.1	2.5258	2525.8	0.75008
3957.3	2.5270	2527.0	0.75005
3955.2	2.5283	2528.3	0.75004
3953.4	2.5295	2529.5	0.75002
3951.5	2.5307	2530.7	0.75017
3949.6	2.5319	2531.9	0.75031
3947.6	2.5332	2533.2	0.75043
3945.7	2.5344	2534.4	0.75041
3943.7	2.5357	2535.7	0.75049
3941.8	2.5369	2536.9	0.75057
3940.0	2.5381	2538.1	0.75062
3937.9	2.5394	2539.4	0.75061
3936.1	2.5406	2540.6	0.75064
3934.1	2.5419	2541.9	0.75075
3932.2	2.5431	2543.1	0.75093
3930.2	2.5444	2544.4	0.75100
3928.3	2.5456	2545.6	0.75098
3926.3	2.5469	2546.9	0.75097
3924.5	2.5481	2548.1	0.75107
3922.5	2.5494	2549.4	0.75112
3920.6	2.5506	2550.6	0.75113
3918.6	2.5519	2551.9	0.75121
3916.8	2.5531	2553.1	0.75138
3914.8	2.5544	2554.4	0.75139
3912.8	2.5557	2555.7	0.75136
3911.0	2.5569	2556.9	0.75131
3909.0	2.5582	2558.2	0.75135
3907.2	2.5594	2559.4	0.75150
3905.2	2.5607	2560.7	0.75175
3903.2	2.5620	2562.0	0.75200
3901.4	2.5632	2563.2	0.75210
3899.4	2.5645	2564.5	0.75202
3897.4	2.5658	2565.8	0.75198
3895.4	2.5671	2567.1	0.75192
3893.6	2.5683	2568.3	0.75199
3891.7	2.5696	2569.6	0.75214
3889.7	2.5709	2570.9	0.75212
3887.9	2.5721	2572.1	0.75210
3885.9	2.5734	2573.4	0.75234
3883.9	2.5747	2574.7	0.75228
3882.0	2.5760	2576.0	0.75232
3880.0	2.5773	2577.3	0.75255
3878.2	2.5785	2578.5	0.75250
3876.3	2.5798	2579.8	0.75244
3874.3	2.5811	2581.1	0.75260
3872.4	2.5824	2582.4	0.75268
3870.4	2.5837	2583.7	0.75283
3868.5	2.5850	2585.0	0.75283
3866.5	2.5863	2586.3	0.75273
3864.7	2.5875	2587.5	0.75285
3862.8	2.5888	2588.8	0.75292
3860.9	2.5901	2590.1	0.75291
3858.9	2.5914	2591.4	0.75290
3857.0	2.5927	2592.7	0.75306
3855.1	2.5940	2594.0	0.75359
3853.1	2.5953	2595.3	0.75395
3851.2	2.5966	2596.6	0.75346
3849.3	2.5979	2597.9	0.75306
3847.3	2.5992	2599.2	0.75303
3845.4	2.6005	2600.5	0.75313
3843.5	2.6018	2601.8	0.75336
3841.6	2.6031	2603.1	0.75345
3839.7	2.6044	2604.4	0.75358
3837.7	2.6057	2605.7	0.75370
3835.7	2.6071	2607.1	0.75348
3833.8	2.6084	2608.4	0.75336
3831.9	2.6097	2609.7	0.75346
3830.0	2.6110	2611.0	0.75341
3828.0	2.6123	2612.3	0.75340
3826.1	2.6136	2613.6	0.75344
3824.2	2.6149	2614.9	0.75347
3822.2	2.6163	2616.3	0.75377
3820.3	2.6176	2617.6	0.75398
3818.4	2.6189	2618.9	0.75383
3816.5	2.6202	2620.2	0.75401
3814.5	2.6216	2621.6	0.75391
3812.6	2.6229	2622.9	0.75361
3810.7	2.6242	2624.2	0.75360
3808.8	2.6255	2625.5	0.75383
3806.8	2.6269	2626.9	0.75413
3804.9	2.6282	2628.2	0.75405
3803.0	2.6295	2629.5	0.75409
3801.0	2.6309	2630.9	0.75436
3799.1	2.6322	2632.2	0.75410
3797.2	2.6335	2633.5	0.75396
3795.2	2.6349	2634.9	0.75388
3793.3	2.6362	2636.2	0.75379
3791.3	2.6376	2637.6	0.75384
3789.5	2.6389	2638.9	0.75386
3787.6	2.6402	2640.2	0.75387
3785.6	2.6416	2641.6	0.75400
3783.7	2.6429	2642.9	0.75409
3781.7	2.6443	2644.3	0.75406
3779.9	2.6456	2645.6	0.75407
3777.9	2.6470	2647.0	0.75410
3776.0	2.6483	2648.3	0.75407
3774.0	2.6497	2649.7	0.75408
3772.2	2.6510	2651.0	0.75412
3770.2	2.6524	2652.4	0.75423
3768.2	2.6538	2653.8	0.75424
3766.3	2.6551	2655.1	0.75423
3764.4	2.6565	2656.5	0.75420
3762.5	2.6578	2657.8	0.75412
3760.5	2.6592	2659.2	0.75424
3758.6	2.6606	2660.6	0.75422
3756.7	2.6619	2661.9	0.75404
3754.7	2.6633	2663.3	0.75405
3752.8	2.6647	2664.7	0.75445
3750.9	2.6660	2666.0	0.75472
3749.0	2.6674	2667.4	0.75450
3747.0	2.6688	2668.8	0.75424
3745.2	2.6701	2670.1	0.75457
3743.2	2.6715	2671.5	0.75439
3741.3	2.6729	2672.9	0.75366
3739.3	2.6743	2674.3	0.75341
3737.3	2.6757	2675.7	0.75337
3735.5	2.6770	2677.0	0.75343
3733.6	2.6784	2678.4	0.75322
3731.6	2.6798	2679.8	0.75290
3729.7	2.6812	2681.2	0.75245
3727.7	2.6826	2682.6	0.75234
3725.8	2.6840	2684.0	0.75234
3723.8	2.6854	2685.4	0.75213
3721.9	2.6868	2686.8	0.75197
3720.1	2.6881	2688.1	0.75180
3718.2	2.6895	2689.5	0.75155
3716.2	2.6909	2690.9	0.75128
3714.3	2.6923	2692.3	0.75106
3712.4	2.6937	2693.7	0.75093
3710.4	2.6951	2695.1	0.75046
3708.5	2.6965	2696.5	0.74979
3706.6	2.6979	2697.9	0.74913
3704.7	2.6993	2699.3	0.74857
3702.6	2.7008	2700.8	0.74813
3700.8	2.7021	2702.1	0.74762
3698.8	2.7036	2703.6	0.74697
3696.9	2.7050	2705.0	0.74643
3694.9	2.7064	2706.4	0.74602
3693.0	2.7078	2707.8	0.74568
3691.1	2.7092	2709.2	0.74539
3689.2	2.7106	2710.6	0.74495
3687.2	2.7121	2712.1	0.74426
3685.3	2.7135	2713.5	0.74355
3683.4	2.7149	2714.9	0.74296
3681.5	2.7163	2716.3	0.74241
3679.6	2.7177	2717.7	0.74202
3677.6	2.7192	2719.2	0.74200
3675.7	2.7206	2720.6	0.74174
3673.8	2.7220	2722.0	0.74046
3671.9	2.7234	2723.4	0.73953
3669.9	2.7249	2724.9	0.73892
3668.0	2.7263	2726.3	0.73782
3666.1	2.7277	2727.7	0.73685
3664.1	2.7292	2729.2	0.73614
3662.2	2.7306	2730.6	0.73542
3660.2	2.7321	2732.1	0.73462
3658.3	2.7335	2733.5	0.73395
3656.4	2.7349	2734.9	0.73336
3654.4	2.7364	2736.4	0.73247
3652.6	2.7378	2737.8	0.73168
3650.6	2.7393	2739.3	0.73116
3648.7	2.7407	2740.7	0.73035
3646.7	2.7422	2742.2	0.72921
3644.8	2.7436	2743.6	0.72806
3642.9	2.7451	2745.1	0.72714
3641.0	2.7465	2746.5	0.72622
3639.0	2.7480	2748.0	0.72528
3637.2	2.7494	2749.4	0.72431
3635.2	2.7509	2750.9	0.72335
3633.2	2.7524	2752.4	0.72241
3631.3	2.7538	2753.8	0.72163
3629.4	2.7553	2755.3	0.72099
3627.5	2.7567	2756.7	0.71976
3625.6	2.7582	2758.2	0.71839
3623.6	2.7597	2759.7	0.71736
3621.7	2.7611	2761.1	0.71642
3619.8	2.7626	2762.6	0.71560
3617.8	2.7641	2764.1	0.71468
3615.9	2.7656	2765.6	0.71375
3614.0	2.7670	2767.0	0.71293
3612.1	2.7685	2768.5	0.71205
3610.1	2.7700	2770.0	0.71109
3608.2	2.7715	2771.5	0.71012
3606.2	2.7730	2773.0	0.70897
3604.4	2.7744	2774.4	0.70787
3602.4	2.7759	2775.9	0.70689
3600.5	2.7774	2777.4	0.70603
3598.5	2.7789	2778.9	0.70511
3596.6	2.7804	2780.4	0.70430
3594.7	2.7819	2781.9	0.70350
3592.7	2.7834	2783.4	0.70265
3590.8	2.7849	2784.9	0.70186
3588.9	2.7864	2786.4	0.70121
3586.9	2.7879	2787.9	0.70030
3585.0	2.7894	2789.4	0.69925
3583.1	2.7909	2790.9	0.69848
3581.1	2.7924	2792.4	0.69784
3579.2	2.7939	2793.9	0.69717
3577.3	2.7954	2795.4	0.69649
3575.4	2.7969	2796.9	0.69574
3573.5	2.7984	2798.4	0.69501
3571.6	2.7999	2799.9	0.69431
3569.6	2.8014	2801.4	0.69364
3567.7	2.8029	2802.9	0.69305
3565.8	2.8044	2804.4	0.69232
3563.8	2.8060	2806.0	0.69157
3561.9	2.8075	2807.5	0.69087
3560.0	2.8090	2809.0	0.69013
3558.1	2.8105	2810.5	0.68954
3556.1	2.8121	2812.1	0.68898
3554.2	2.8136	2813.6	0.68839
3552.3	2.8151	2815.1	0.68783
3550.4	2.8166	2816.6	0.68717
3548.4	2.8182	2818.2	0.68654
3546.5	2.8197	2819.7	0.68581
3544.6	2.8212	2821.2	0.68505
3542.6	2.8228	2822.8	0.68457
3540.7	2.8243	2824.3	0.68421
3538.7	2.8259	2825.9	0.68371
3536.8	2.8274	2827.4	0.68302
3534.9	2.8289	2828.9	0.68251
3532.9	2.8305	2830.5	0.68206
3531.1	2.8320	2832.0	0.68164
3529.1	2.8336	2833.6	0.68114
3527.2	2.8351	2835.1	0.68058
3525.2	2.8367	2836.7	0.67997
3523.4	2.8382	2838.2	0.67937
3521.4	2.8398	2839.8	0.67898
3519.5	2.8413	2841.3	0.67866
3517.5	2.8429	2842.9	0.67819
3515.7	2.8444	2844.4	0.67769
3513.7	2.8460	2846.0	0.67717
3511.7	2.8476	2847.6	0.67671
3509.9	2.8491	2849.1	0.67635
3507.9	2.8507	2850.7	0.67582
3505.9	2.8523	2852.3	0.67532
3504.1	2.8538	2853.8	0.67489
3502.1	2.8554	2855.4	0.67440
3500.2	2.8570	2857.0	0.67401
3498.2	2.8586	2858.6	0.67358
3496.4	2.8601	2860.1	0.67320
3494.4	2.8617	2861.7	0.67292
3492.5	2.8633	2863.3	0.67265
3490.5	2.8649	2864.9	0.67231
3488.6	2.8665	2866.5	0.67195
3486.6	2.8681	2868.1	0.67153
3484.8	2.8696	2869.6	0.67118
3482.9	2.8712	2871.2	0.67085
3480.9	2.8728	2872.8	0.67046
3479.0	2.8744	2874.4	0.67016
3477.1	2.8760	2876.0	0.67006
3475.1	2.8776	2877.6	0.66986
3473.2	2.8792	2879.2	0.66961
3471.3	2.8808	2880.8	0.66924
3469.3	2.8824	2882.4	0.66877
3467.4	2.8840	2884.0	0.66849
3465.5	2.8856	2885.6	0.66838
3463.6	2.8872	2887.2	0.66831
3461.6	2.8888	2888.8	0.66813
3459.7	2.8904	2890.4	0.66788
3457.8	2.8920	2892.0	0.66773
3455.8	2.8937	2893.7	0.66760
3453.9	2.8953	2895.3	0.66743
3452.0	2.8969	2896.9	0.66726
3450.1	2.8985	2898.5	0.66710
3448.2	2.9001	2900.1	0.66692
3446.1	2.9018	2901.8	0.66672
3444.2	2.9034	2903.4	0.66655
3442.3	2.9050	2905.0	0.66641
3440.4	2.9066	2906.6	0.66625
3438.4	2.9083	2908.3	0.66601
3436.5	2.9099	2909.9	0.66568
3434.7	2.9115	2911.5	0.66547
3432.7	2.9132	2913.2	0.66557
3430.8	2.9148	2914.8	0.66553
3428.9	2.9164	2916.4	0.66544
3426.9	2.9181	2918.1	0.66546
3425.0	2.9197	2919.7	0.66535
3423.0	2.9214	2921.4	0.66526
3421.1	2.9230	2923.0	0.66520
3419.2	2.9247	2924.7	0.66511
3417.3	2.9263	2926.3	0.66500
3415.3	2.9280	2928.0	0.66493
3413.4	2.9296	2929.6	0.66479
3411.5	2.9313	2931.3	0.66468
3409.6	2.9329	2932.9	0.66456
3407.6	2.9346	2934.6	0.66456
3405.6	2.9363	2936.3	0.66464
3403.8	2.9379	2937.9	0.66453
3401.8	2.9396	2939.6	0.66418
3399.9	2.9413	2941.3	0.66401
3398.0	2.9429	2942.9	0.66421
3396.0	2.9446	2944.6	0.66435
3394.1	2.9463	2946.3	0.66421
3392.2	2.9479	2947.9	0.66393
3390.3	2.9496	2949.6	0.66395
3388.3	2.9513	2951.3	0.66421
3386.4	2.9530	2953.0	0.66428
3384.4	2.9547	2954.7	0.66431
3382.6	2.9563	2956.3	0.66428
3380.7	2.9580	2958.0	0.66423
3378.7	2.9597	2959.7	0.66424
3376.8	2.9614	2961.4	0.66429
3374.8	2.9631	2963.1	0.66430
3372.9	2.9648	2964.8	0.66431
3371.0	2.9665	2966.5	0.66416
3369.0	2.9682	2968.2	0.66404
3367.1	2.9699	2969.9	0.66417
3365.2	2.9716	2971.6	0.66445
3363.3	2.9733	2973.3	0.66465
3361.3	2.9750	2975.0	0.66472
3359.4	2.9767	2976.7	0.66480
3357.5	2.9784	2978.4	0.66492
3355.6	2.9801	2980.1	0.66502
3353.7	2.9818	2981.8	0.66506
3351.7	2.9836	2983.6	0.66497
3349.7	2.9853	2985.3	0.66502
3347.8	2.9870	2987.0	0.66531
3345.9	2.9887	2988.7	0.66557
3344.0	2.9904	2990.4	0.66564
3342.0	2.9922	2992.2	0.66571
3340.1	2.9939	2993.9	0.66582
3338.2	2.9956	2995.6	0.66590
3336.2	2.9974	2997.4	0.66612
3334.3	2.9991	2999.1	0.66634
3332.4	3.0008	3000.8	0.66652
3330.4	3.0026	3002.6	0.66671
3328.6	3.0043	3004.3	0.66680
3326.7	3.0060	3006.0	0.66676
3324.7	3.0078	3007.8	0.66681
3322.8	3.0095	3009.5	0.66710
3320.8	3.0113	3011.3	0.66734
3319.0	3.0130	3013.0	0.66747
3317.0	3.0148	3014.8	0.66756
3315.1	3.0165	3016.5	0.66767
3313.1	3.0183	3018.3	0.66776
3311.1	3.0201	3020.1	0.66780
3309.3	3.0218	3021.8	0.66774
3307.3	3.0236	3023.6	0.66771
3305.5	3.0253	3025.3	0.66779
3303.5	3.0271	3027.1	0.66811
3301.5	3.0289	3028.9	0.66839
3299.7	3.0306	3030.6	0.66851
3297.7	3.0324	3032.4	0.66857
3295.8	3.0342	3034.2	0.66864
3293.8	3.0360	3036.0	0.66868
3292.0	3.0377	3037.7	0.66878
3290.0	3.0395	3039.5	0.66899
3288.1	3.0413	3041.3	0.66916
3286.1	3.0431	3043.1	0.66928
3284.2	3.0449	3044.9	0.66942
3282.2	3.0467	3046.7	0.66952
3280.3	3.0485	3048.5	0.66969
3278.4	3.0503	3050.3	0.66983
3276.4	3.0521	3052.1	0.66986
3274.6	3.0538	3053.8	0.66995
3272.7	3.0556	3055.6	0.67001
3270.8	3.0574	3057.4	0.66998
3268.7	3.0593	3059.3	0.67017
3266.8	3.0611	3061.1	0.67037
3264.9	3.0629	3062.9	0.67046
3263.0	3.0647	3064.7	0.67053
3261.0	3.0665	3066.5	0.67068
3259.1	3.0683	3068.3	0.67083
3257.2	3.0701	3070.1	0.67095
3255.3	3.0719	3071.9	0.67099
3253.3	3.0738	3073.8	0.67110
3251.4	3.0756	3075.6	0.67120
3249.5	3.0774	3077.4	0.67127
3247.6	3.0792	3079.2	0.67136
3245.6	3.0811	3081.1	0.67149
3243.7	3.0829	3082.9	0.67163
3241.8	3.0847	3084.7	0.67171
3239.8	3.0866	3086.6	0.67182
3237.9	3.0884	3088.4	0.67198
3236.0	3.0902	3090.2	0.67206
3234.0	3.0921	3092.1	0.67206
3232.2	3.0939	3093.9	0.67224
3230.2	3.0958	3095.8	0.67252
3228.3	3.0976	3097.6	0.67269
3226.3	3.0995	3099.5	0.67285
3224.5	3.1013	3101.3	0.67300
3222.5	3.1032	3103.2	0.67320
3220.5	3.1051	3105.1	0.67331
3218.6	3.1069	3106.9	0.67344
3216.7	3.1088	3108.8	0.67360
3214.8	3.1106	3110.6	0.67376
3212.9	3.1125	3112.5	0.67392
3210.9	3.1144	3114.4	0.67410
3209.0	3.1162	3116.2	0.67426
3207.1	3.1181	3118.1	0.67445
3205.1	3.1200	3120.0	0.67468
3203.2	3.1219	3121.9	0.67489
3201.2	3.1238	3123.8	0.67505
3199.4	3.1256	3125.6	0.67524
3197.4	3.1275	3127.5	0.67542
3195.5	3.1294	3129.4	0.67563
3193.6	3.1313	3131.3	0.67580
3191.6	3.1332	3133.2	0.67597
3189.7	3.1351	3135.1	0.67620
3187.8	3.1370	3137.0	0.67643
3185.8	3.1389	3138.9	0.67662
3183.9	3.1408	3140.8	0.67685
3182.0	3.1427	3142.7	0.67709
3180.1	3.1446	3144.6	0.67732
3178.1	3.1465	3146.5	0.67753
3176.2	3.1484	3148.4	0.67771
3174.3	3.1503	3150.3	0.67790
3172.4	3.1522	3152.2	0.67818
3170.5	3.1541	3154.1	0.67838
3168.5	3.1561	3156.1	0.67856
3166.6	3.1580	3158.0	0.67875
3164.7	3.1599	3159.9	0.67896
3162.7	3.1619	3161.9	0.67915
3160.8	3.1638	3163.8	0.67936
3158.9	3.1657	3165.7	0.67958
3157.0	3.1676	3167.6	0.67981
3155.0	3.1696	3169.6	0.67995
3153.1	3.1715	3171.5	0.68002
3151.2	3.1734	3173.4	0.68020
3149.2	3.1754	3175.4	0.68054
3147.3	3.1773	3177.3	0.68079
3145.3	3.1793	3179.3	0.68099
3143.5	3.1812	3181.2	0.68120
3141.5	3.1832	3183.2	0.68140
3139.6	3.1851	3185.1	0.68152
3137.6	3.1871	3187.1	0.68172
3135.7	3.1891	3189.1	0.68201
3133.8	3.1910	3191.0	0.68227
3131.9	3.1930	3193.0	0.68246
3129.9	3.1950	3195.0	0.68265
3128.0	3.1969	3196.9	0.68285
3126.1	3.1989	3198.9	0.68306
3124.1	3.2009	3200.9	0.68327
3122.2	3.2029	3202.9	0.68340
3120.3	3.2048	3204.8	0.68346
3118.4	3.2068	3206.8	0.68359
3116.4	3.2088	3208.8	0.68378
3114.5	3.2108	3210.8	0.68410
3112.5	3.2128	3212.8	0.68445
3110.6	3.2148	3214.8	0.68469
3108.7	3.2168	3216.8	0.68478
3106.7	3.2188	3218.8	0.68500
3104.8	3.2208	3220.8	0.68528
3102.9	3.2228	3222.8	0.68544
3101.0	3.2248	3224.8	0.68558
3099.0	3.2268	3226.8	0.68580
3097.1	3.2288	3228.8	0.68603
3095.2	3.2308	3230.8	0.68623
3093.3	3.2328	3232.8	0.68641
3091.4	3.2348	3234.8	0.68651
3089.5	3.2368	3236.8	0.68666
3087.5	3.2389	3238.9	0.68691
3085.6	3.2409	3240.9	0.68702
3083.7	3.2429	3242.9	0.68712
3081.8	3.2449	3244.9	0.68728
3079.8	3.2470	3247.0	0.68740
3077.9	3.2490	3249.0	0.68753
3075.9	3.2511	3251.1	0.68775
3074.0	3.2531	3253.1	0.68799
3072.1	3.2551	3255.1	0.68817
3070.1	3.2572	3257.2	0.68831
3068.2	3.2592	3259.2	0.68835
3066.3	3.2613	3261.3	0.68849
3064.4	3.2633	3263.3	0.68875
3062.4	3.2654	3265.4	0.68890
3060.5	3.2674	3267.4	0.68905
3058.6	3.2695	3269.5	0.68920
3056.6	3.2716	3271.6	0.68926
3054.7	3.2736	3273.6	0.68935
3052.8	3.2757	3275.7	0.68951
3050.8	3.2778	3277.8	0.68961
3049.0	3.2798	3279.8	0.68971
3047.0	3.2819	3281.9	0.68980
3045.1	3.2840	3284.0	0.68982
3043.1	3.2861	3286.1	0.68986
3041.2	3.2882	3288.2	0.68992
3039.3	3.2902	3290.2	0.69007
3037.4	3.2923	3292.3	0.69019
3035.5	3.2944	3294.4	0.69016
3033.5	3.2965	3296.5	0.69017
3031.6	3.2986	3298.6	0.69027
3029.7	3.3007	3300.7	0.69038
3027.7	3.3028	3302.8	0.69044
3025.8	3.3049	3304.9	0.69040
3023.9	3.3070	3307.0	0.69039
3022.0	3.3091	3309.1	0.69047
3020.0	3.3113	3311.3	0.69045
3018.0	3.3134	3313.4	0.69031
3016.1	3.3155	3315.5	0.69013
3014.2	3.3176	3317.6	0.68994
3012.3	3.3197	3319.7	0.68977
3010.3	3.3219	3321.9	0.68967
3008.4	3.3240	3324.0	0.68962
3006.5	3.3261	3326.1	0.68948
3004.5	3.3283	3328.3	0.68922
