Wavelength (nm),SynOl_Fo70
2795.4,0.762
2796.9,0.76087
2798.4,0.75966
2799.9,0.75846
2801.4,0.75763
2802.9,0.75702
2804.4,0.75588
2806.0,0.75447
2807.5,0.75327
2809.0,0.75226
2810.5,0.75132
2812.1,0.75039
2813.6,0.74949
2815.1,0.74867
2816.6,0.74774
2818.2,0.74685
2819.7,0.74592
2821.2,0.74494
2822.8,0.74418
2824.3,0.74348
2825.9,0.74279
2827.4,0.74193
2828.9,0.74122
2830.5,0.74058
2832.0,0.73989
2833.6,0.73923
2835.1,0.73854
2836.7,0.73775
2838.2,0.73697
2839.8,0.73634
2841.3,0.73574
2842.9,0.73514
2844.4,0.73449
2846.0,0.73381
2847.6,0.73333
2849.1,0.73283
2850.7,0.73216
2852.3,0.73152
2853.8,0.73093
2855.4,0.73029
2857.0,0.72986
2858.6,0.72938
2860.1,0.72893
2861.7,0.72851
2863.3,0.72807
2864.9,0.7276
2866.5,0.72711
2868.1,0.72667
2869.6,0.72631
2871.2,0.72598
2872.8,0.7255
2874.4,0.72503
2876.0,0.72473
2877.6,0.72444
2879.2,0.72416
2880.8,0.72369
2882.4,0.72308
2884.0,0.72271
2885.6,0.72259
2887.2,0.72245
2888.8,0.72218
2890.4,0.72182
2892.0,0.72158
2893.6,0.72138
2895.3,0.72118
2896.9,0.72092
2898.5,0.72068
2900.1,0.72042
2901.8,0.72016
2903.4,0.71998
2905.0,0.71984
2906.6,0.71962
2908.3,0.71933
2909.9,0.71892
2911.5,0.71865
2913.2,0.71866
2914.8,0.71855
2916.4,0.71831
2918.1,0.71825
